19:59:25:175,380,18437256,1.01,1.02,11.76,,,,,,,,,,,
19:59:25:177,390,18439570,1.03,1.04,8.73,,,,,,,,,,,
19:59:25:180,400,18441841,1.05,1.05,7.83,,,,,19:59:25:511,Pulso,Inicial:,30,Pulso,Propulsiva:,1644
19:59:25:182,410,18444078,1.08,1.1,23.59,,,,,19:59:25:511,,,,,,
19:59:25:185,420,18446219,1.13,1.14,16.58,,,,,19:59:25:513,Recorrido:,38.73,,,,
19:59:25:187,430,18448285,1.15,1.16,13.89,,,,,19:59:25:515,Velocidad,Media:,0.77,,,
19:59:25:190,440,18450320,1.16,1.17,9.04,,,,,19:59:25:517,Velocidad,Propulsiva:,0.8,,,
19:59:25:193,450,18452328,1.18,1.17,-3.68,,,,,19:59:25:520,Velocidad,Máxima:,1.37,,,
19:59:25:195,460,18454324,1.19,1.19,0,,,,,,,,,,,
19:59:25:198,470,18456296,1.2,1.2,1.96,,,,,,,,,,,
19:59:25:200,480,18458254,1.2,1.19,-7.75,,,,,,,,,,,
19:59:25:203,490,18460219,1.19,1.18,-18.73,,,,,,,,,,,
19:59:25:205,500,18462207,1.16,1.17,7.13,,,,,,,,,,,
19:59:25:208,510,18464231,1.15,1.14,-6.82,,,,,,,,,,,
19:59:25:211,520,18466284,1.14,1.14,10.06,,,,,,,,,,,
19:59:25:213,530,18468338,1.17,1.18,16.63,,,,,,,,,,,
19:59:25:216,540,18470329,1.2,1.21,15.69,,,,,,,,,,,
19:59:25:218,550,18472283,1.23,1.23,8.4,,,,,,,,,,,
19:59:25:221,560,18474198,1.24,1.23,-10.72,,,,,,,,,,,
19:59:25:224,570,18476098,1.23,1.22,-12.45,,,,,,,,,,,
19:59:25:226,580,18478018,1.22,1.22,-2.05,,,,,,,,,,,
19:59:25:229,590,18479945,1.21,1.2,-11.87,,,,,,,,,,,
19:59:25:232,600,18481896,1.19,1.18,-9.34,,,,,,,,,,,
19:59:25:234,610,18483886,1.16,1.16,-5.33,,,,,,,,,,,
19:59:25:237,620,18485911,1.15,1.14,-10.23,,,,,,,,,,,
19:59:25:239,630,18487963,1.14,1.15,1.7,,,,,,,,,,,
19:59:25:242,640,18490014,1.14,1.14,-10.02,,,,,,,,,,,
19:59:25:245,650,18492075,1.13,1.13,1.64,,,,,,,,,,,
19:59:25:247,660,18494159,1.1,1.09,-11.98,,,,,,,,,,,
19:59:25:250,670,18496303,1.07,1.06,-11.06,,,,,,,,,,,
19:59:25:253,680,18498506,1.06,1.05,-5.3,,,,,,,,,,,
19:59:25:255,690,18500734,1.05,1.05,0,,,,,,,,,,,
19:59:25:258,700,18502974,1.05,1.05,0,,,,,,,,,,,
19:59:25:260,710,18505215,1.04,1.04,-5.12,,,,,,,,,,,
19:59:25:263,720,18507473,1.03,1.02,-2.44,,,,,,,,,,,
19:59:25:265,730,18509770,1.02,1.02,0,,,,,,,,,,,
19:59:25:268,740,18512081,1.02,1.02,0,,,,,,,,,,,
19:59:25:270,750,18514392,1.02,1.03,9.75,,,,,,,,,,,
19:59:25:273,760,18516679,1.04,1.03,-3.76,,,,,,,,,,,
19:59:25:276,770,18518946,1.04,1.04,-3.83,,,,,,,,,,,
19:59:25:278,780,18521203,1.04,1.05,6.45,,,,,,,,,,,
19:59:25:281,790,18523456,1.05,1.05,3.95,,,,,,,,,,,
19:59:25:283,800,18525690,1.06,1.07,6.82,,,,,,,,,,,
19:59:25:286,810,18527898,1.07,1.07,5.56,,,,,,,,,,,
19:59:25:288,820,18530093,1.07,1.06,-4.12,,,,,,,,,,,
19:59:25:291,830,18532298,1.06,1.06,-6.77,,,,,,,,,,,
19:59:25:293,840,18534514,1.06,1.06,6.75,,,,,,,,,,,
19:59:25:296,850,18536726,1.07,1.08,8.48,,,,,,,,,,,
19:59:25:299,860,18538898,1.1,1.11,13.84,,,,,,,,,,,
19:59:25:301,870,18541017,1.12,1.13,11.32,,,,,,,,,,,
19:59:25:304,880,18543100,1.14,1.14,1.66,,,,,,,,,,,
19:59:25:306,890,18545169,1.14,1.14,1.66,,,,,,,,,,,
19:59:25:309,900,18547235,1.15,1.16,15.72,,,,,,,,,,,
19:59:25:311,910,18549264,1.17,1.19,16.75,,,,,,,,,,,
19:59:25:314,920,18551250,1.2,1.21,3.94,,,,,,,,,,,
19:59:25:316,930,18553202,1.21,1.21,4.05,,,,,,,,,,,
19:59:25:319,940,18555139,1.22,1.22,0,,,,,,,,,,,
19:59:25:321,950,18557069,1.22,1.23,6.22,,,,,,,,,,,
19:59:25:324,960,18558988,1.23,1.25,17.27,,,,,,,,,,,
19:59:25:327,970,18560879,1.26,1.27,15.98,,,,,,,,,,,
19:59:25:329,980,18562732,1.27,1.31,50.41,,,,,,,,,,,
19:59:25:332,990,18564551,1.31,1.34,45.42,,,,,,,,,,,
19:59:25:335,1000,18566327,1.35,1.35,-5.55,,,,,,,,,,,
19:59:25:337,1010,18568068,1.36,1.37,23.06,,,,,,,,,,,
19:59:25:340,1020,18569786,1.38,1.39,15.08,,,,,,,,,,,
19:59:25:343,1030,18571481,1.39,1.4,12.43,,,,,,,,,,,
19:59:25:345,1040,18573160,1.41,1.44,32.65,,,,,,,,,,,
19:59:25:348,1050,18574809,1.45,1.45,0,,,,,,,,,,,
19:59:25:351,1060,18576425,1.47,1.46,-21.28,,,,,,,,,,,
19:59:25:353,1070,18578030,1.47,1.47,3.59,,,,,,,,,,,
19:59:25:356,1080,18579628,1.47,1.47,3.61,,,,,,,,,,,
19:59:25:359,1090,18581222,1.49,1.48,-14.82,,,,,,,,,,,
19:59:25:361,1100,18582805,1.48,1.5,30.03,,,,,,,,,,,
19:59:25:364,1110,18584383,1.49,1.48,-14.8,,,,,,,,,,,
19:59:25:367,1120,18585966,1.47,1.46,-24.83,,,,,,,,,,,
19:59:25:370,1130,18587576,1.43,1.42,-16.45,,,,,,,,,,,
19:59:25:372,1140,18589226,1.41,1.4,-12.43,,,,,,,,,,,
19:59:25:375,1150,18590907,1.4,1.4,0,,,,,,,,,,,
19:59:25:378,1160,18592585,1.4,1.4,0,,,,,,,,,,,
19:59:25:380,1170,18594268,1.41,1.4,-9.45,,,,,,,,,,,
19:59:25:383,1180,18595940,1.39,1.41,21.62,,,,,,,,,,,
19:59:25:386,1190,18597625,1.39,1.37,-32.94,,,,,,,,,,,
19:59:25:389,1200,18599329,1.35,1.34,-10.99,,,,,,,,,,,
19:59:25:391,1210,18601081,1.32,1.3,-22.79,,,,,,,,,,,
19:59:25:394,1220,18602883,1.28,1.27,-14.01,,,,,,,,,,,
19:59:25:397,1230,18604735,1.24,1.23,-12.85,,,,,,,,,,,
19:59:25:400,1240,18606640,1.21,1.2,-11.98,,,,,,,,,,,
19:59:25:402,1250,18608589,1.19,1.18,-7.59,,,,,,,,,,,
19:59:25:405,1260,18610572,1.16,1.15,-12.38,,,,,,,,,,,
19:59:25:408,1270,18612602,1.13,1.12,-13.01,,,,,,,,,,,
19:59:25:411,1280,18614691,1.1,1.09,-13.39,,,,,,,,,,,
19:59:25:413,1290,18616841,1.06,1.05,-6.68,,,,,,,,,,,
19:59:25:416,1300,18619069,1.04,1.03,-3.75,,,,,,,,,,,
19:59:25:419,1310,18621344,1.02,1.02,-1.2,,,,,,,,,,,
19:59:25:422,1320,18623646,1.01,1.01,-4.63,,,,,,,,,,,
19:59:25:424,1330,18625981,1,1,0,,,,,,,,,,,
19:59:25:427,1340,18628339,0.98,0.98,-3.16,,,,,,,,,,,
19:59:25:429,1350,18630741,0.95,0.95,1.96,,,,,,,,,,,
19:59:25:432,1360,18633206,0.95,0.95,-7.77,,,,,,,,,,,
19:59:25:435,1370,18635679,0.93,0.93,-2.74,,,,,,,,,,,
19:59:25:437,1380,18638208,0.91,0.9,-7.61,,,,,,,,,,,
19:59:25:440,1390,18640800,0.9,0.9,1.67,,,,,,,,,,,
19:59:25:443,1400,18643396,0.91,0.91,-3.41,,,,,,,,,,,
19:59:25:445,1410,18645982,0.9,0.9,-6.63,,,,,,,,,,,
19:59:25:450,1420,18648595,0.88,0.87,-10.75,,,,,,,,,,,
19:59:25:451,1430,18651279,0.86,0.85,-8.42,,,,,,,,,,,
19:59:25:454,1440,18654043,0.84,0.83,-3.3,,,,,,,,,,,
19:59:25:456,1450,18656861,0.83,0.83,-0.64,,,,,,,,,,,
19:59:25:459,1460,18659704,0.84,0.84,4.67,,,,,,,,,,,
19:59:25:462,1470,18662499,0.85,0.86,2.85,,,,,,,,,,,
19:59:25:464,1480,18665243,0.85,0.84,-6.19,,,,,,,,,,,
19:59:25:467,1490,18668033,0.83,0.82,-11.98,,,,,,,,,,,
19:59:25:470,1500,18670894,0.81,0.81,1.2,,,,,,,,,,,
19:59:25:472,1510,18673795,0.81,0.81,3.02,,,,,,,,,,,
19:59:25:475,1520,18676687,0.81,0.82,2.46,,,,,,,,,,,
19:59:25:477,1530,18679571,0.81,0.8,-7.62,,,,,,,,,,,
19:59:25:480,1540,18682505,0.79,0.78,-3.83,,,,,,,,,,,
19:59:25:483,1550,18685508,0.78,0.78,3.75,,,,,,,,,,,
19:59:25:485,1560,18688528,0.76,0.77,13.06,,,,,,,,,,,
19:59:25:488,1570,18691600,0.76,0.78,16.06,,,,,,,,,,,
19:59:25:491,1580,18694662,0.75,0.74,-10.64,,,,,,,,,,,
19:59:25:494,1590,18697833,0.73,0.72,-3.02,,,,,,,,,,,
19:59:25:496,1600,18701083,0.71,0.7,-8.73,,,,,,,,,,,
19:59:25:499,1610,18704414,0.69,0.68,-7.4,,,,,,,,,,,
19:59:25:502,1620,18707840,0.66,0.65,-8.6,,,,,,,,,,,
19:59:25:504,1630,18711466,0.61,0.58,-15.03,,,,,,,,,,,
19:59:25:507,1640,18715456,0.55,0.52,-16.76,,,,,,,,,,,
