20:00:54:396,1550,28393772,1.18,1.17,-18.29,,,,,,,,,,
20:00:54:399,1560,28395779,1.15,1.14,-6.75,,,,,,,,,,
20:00:54:401,1570,28397837,1.13,1.11,-28.35,,,,,,,,,,
20:00:54:404,1580,28399935,1.1,1.11,12.19,,,,,,,,,,
20:00:54:407,1590,28402070,1.1,1.09,-5.93,,,,,,,,,,
20:00:54:409,1600,28404221,1.08,1.08,-4.31,,,,,,,,,,
20:00:54:412,1610,28406394,1.07,1.05,-20.16,,,,,,,,,,
20:00:54:415,1620,28408620,1.03,1.02,-19.55,,,,,,,,,,
20:00:54:418,1630,28410924,0.99,0.97,-20.34,,,,,,,,,,
20:00:54:421,1640,28413336,0.88,0.84,-37.12,,,,,,,,,,
20:00:54:423,1650,28416072,0.86,0.82,-36.89,,,,,,,,,,
20:00:54:426,1660,28418902,0.8,0.78,-18.44,,,,,,,,,,
20:00:54:429,1670,28421880,0.76,0.72,-32.65,,,,,,,,,,
20:00:54:432,1680,28425143,0.64,0.66,10.14,,,,,,,,,,
20:00:54:434,1690,28428704,0.7,0.63,-48.84,,,,,,,,,,
20:00:54:437,1700,28432343,0.51,0.47,-23.19,,,,,,,,,,
