20:11:06:458,780,14758692,0.86,0.87,5.13,,,,,,,,,,
20:11:06:460,790,14761405,0.88,0.88,-0.77,,,,,,,,,,
20:11:06:463,800,14764065,0.89,0.9,8.09,,,,,,,,,,
20:11:06:465,810,14766688,0.91,0.92,6.94,,,,,,,,,,
20:11:06:468,820,14769250,0.93,0.93,7.27,,,,,,,,,,
20:11:06:470,830,14771777,0.94,0.94,8.45,,,,,,,,,,
20:11:06:473,840,14774279,0.95,0.96,7.95,,,,,,,,,,
20:11:06:475,850,14776731,0.97,0.98,13.74,,,,,,,,,,
20:11:06:478,860,14779128,1.01,1.02,12.9,,,,,,,,,,
20:11:06:481,870,14781446,1.04,1.05,14.2,,,,,,,,,,
20:11:06:483,880,14783687,1.08,1.08,1.42,,,,,,,,,,
20:11:06:486,890,14785864,1.08,1.08,-1.43,,,,,,,,,,
20:11:06:488,900,14788037,1.08,1.09,7.25,,,,,,,,,,
20:11:06:491,910,14790200,1.1,1.11,9.16,,,,,,,,,,
20:11:06:493,920,14792325,1.12,1.13,17.63,,,,,,,,,,
20:11:06:496,930,14794408,1.14,1.16,15.49,,,,,,,,,,
20:11:06:499,940,14796445,1.16,1.16,1.78,,,,,,,,,,
20:11:06:501,950,14798463,1.17,1.17,1.82,,,,,,,,,,
20:11:06:504,960,14800466,1.17,1.16,-7.22,,,,,,,,,,
20:11:06:506,970,14802477,1.16,1.16,-5.29,,,,,,,,,,
20:11:06:509,980,14804503,1.15,1.14,-6.85,,,,,,,,,,
20:11:06:511,990,14806558,1.13,1.13,-1.62,,,,,,,,,,
20:11:06:514,1000,14808644,1.12,1.13,6.41,,,,,,,,,,
20:11:06:517,1010,14810733,1.13,1.13,3.26,,,,,,,,,,
20:11:06:519,1020,14812814,1.13,1.13,1.65,,,,,,,,,,
20:11:06:522,1030,14814891,1.12,1.12,1.61,,,,,,,,,,
20:11:06:525,1040,14816982,1.12,1.12,-7.87,,,,,,,,,,
20:11:06:527,1050,14819084,1.11,1.11,0,,,,,,,,,,
20:11:06:530,1060,14821213,1.08,1.07,-18.24,,,,,,,,,,
20:11:06:533,1070,14823406,1.05,1.04,-9.1,,,,,,,,,,
20:11:06:535,1080,14825650,1.04,1.04,-3.78,,,,,,,,,,
20:11:06:538,1090,14827918,1.04,1.03,-7.47,,,,,,,,,,
20:11:06:541,1100,14830197,1.02,1.01,-14.15,,,,,,,,,,
20:11:06:544,1110,14832523,0.99,0.97,-18.91,,,,,,,,,,
20:11:06:546,1120,14834939,0.95,0.94,-10.59,,,,,,,,,,
20:11:06:549,1130,14837428,0.93,0.92,-4.48,,,,,,,,,,
20:11:06:552,1140,14839973,0.92,0.91,-7.9,,,,,,,,,,
20:11:06:554,1150,14842536,0.91,0.9,-8.32,,,,,,,,,,
20:11:06:557,1160,14845146,0.89,0.88,-11.65,,,,,,,,,,
20:11:06:560,1170,14847824,0.86,0.85,-13.46,,,,,,,,,,
20:11:06:563,1180,14850579,0.84,0.83,-4.65,,,,,,,,,,
20:11:06:565,1190,14853388,0.83,0.82,-1.27,,,,,,,,,,
20:11:06:568,1200,14856235,0.83,0.83,-3.25,,,,,,,,,,
20:11:06:571,1210,14859067,0.82,0.81,-6.06,,,,,,,,,,
20:11:06:573,1220,14861961,0.79,0.78,-9.32,,,,,,,,,,
20:11:06:576,1230,14864968,0.76,0.76,-5.95,,,,,,,,,,
20:11:06:579,1240,14868069,0.75,0.75,2.89,,,,,,,,,,
20:11:06:581,1250,14871194,0.75,0.75,-1.92,,,,,,,,,,
20:11:06:584,1260,14874325,0.74,0.73,-9.14,,,,,,,,,,
20:11:06:587,1270,14877518,0.72,0.72,-2.92,,,,,,,,,,
20:11:06:590,1280,14880796,0.71,0.7,-3.59,,,,,,,,,,
20:11:06:592,1290,14884125,0.69,0.68,-8.03,,,,,,,,,,
20:11:06:595,1300,14887571,0.66,0.65,-7.52,,,,,,,,,,
20:11:06:598,1310,14891186,0.65,0.65,2.14,,,,,,,,,,
20:11:06:600,1320,14894812,0.65,0.66,6.02,,,,,,,,,,
20:11:06:603,1330,14898400,0.66,0.66,-3.25,,,,,,,,,,
20:11:06:606,1340,14901976,0.64,0.63,-9.78,,,,,,,,,,
20:11:06:608,1350,14905710,0.61,0.6,-4.27,,,,,,,,,,
20:11:06:611,1360,14909585,0.6,0.6,-0.5,,,,,,,,,,
20:11:06:614,1370,14913471,0.59,0.58,-6.41,,,,,,,,,,
20:11:06:616,1380,14917509,0.56,0.55,-3.64,,,,,,,,,,
20:11:06:619,1390,14921772,0.55,0.55,1.9,,,,,,,,,,
20:11:06:622,1400,14926030,0.54,0.52,-12.16,,,,,,,,,,
20:11:06:624,1410,14930484,0.5,0.48,-8.22,,,,,,,,,,
20:11:06:627,1420,14935325,0.48,0.48,-1.72,,,,,,,,,,
20:11:06:630,1430,14940263,0.46,0.43,-11.97,,,,,,,,,,
20:11:06:632,1440,14945670,0.4,0.38,-7.04,,,,,,,,,,
