time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19:31:41:7280,0.0086,0.0531,0.0197,0.057
19:31:41:7330,0.0086,0.0531,0.0197,0.057
19:31:41:7380,0.0086,0.0531,0.0197,0.057
19:31:41:7440,-0.0047,0.0667,0.0187,0.069
19:31:41:7480,-0.0047,0.0667,0.0187,0.069
19:31:41:7530,-0.0047,0.0667,0.0187,0.069
19:31:41:7590,-0.0047,0.0667,0.0187,0.069
19:31:41:7630,0.0228,0.0531,0.0042,0.058
19:31:41:7680,0.0228,0.0531,0.0042,0.058
19:31:41:7730,0.0228,0.0531,0.0042,0.058
19:31:41:7910,0.0228,0.0531,0.0042,0.058
19:31:41:7920,0.0094,0.0531,0.0305,0.062
19:31:41:7920,0.0094,0.0531,0.0305,0.062
19:31:41:7920,0.0094,0.0531,0.0305,0.062
19:31:41:8000,0.0094,0.0531,0.0305,0.062
19:31:41:8020,0.0095,0.0668,0.0159,0.069
19:31:41:8070,0.0095,0.0668,0.0159,0.069
19:31:41:8129,0.0095,0.0668,0.0159,0.069
19:31:41:8169,0.0095,0.0668,0.0159,0.069
19:31:41:8220,0.0096,0.0395,0.0015,0.041
19:31:41:8280,0.0096,0.0395,0.0015,0.041
19:31:41:8320,0.0096,0.0395,0.0015,0.041
19:31:41:8370,0.0096,0.0395,0.0015,0.041
19:31:41:8420,-0.0039,0.0532,0.0143,0.055
19:31:41:8470,-0.0039,0.0532,0.0143,0.055
19:31:41:8520,-0.0039,0.0532,0.0143,0.055
19:31:41:8570,-0.0039,0.0532,0.0143,0.055
19:31:41:8720,-0.0038,0.0532,-0.0001,0.053
19:31:41:8730,-0.0038,0.0532,-0.0001,0.053
19:31:41:8730,-0.0038,0.0532,-0.0001,0.053
19:31:41:8820,-0.0038,0.0532,-0.0001,0.053
19:31:41:8830,-0.0038,0.0668,-0.0008,0.067
19:31:41:8870,-0.0038,0.0668,-0.0008,0.067
19:31:41:8920,-0.0038,0.0668,-0.0008,0.067
19:31:41:8970,-0.0038,0.0668,-0.0008,0.067
19:31:41:9020,0.0099,0.0532,-0.0015,0.054
19:31:41:9060,0.0099,0.0532,-0.0015,0.054
19:31:41:9110,0.0099,0.0532,-0.0015,0.054
19:31:41:9160,0.0099,0.0532,-0.0015,0.054
19:31:41:9210,0.0099,0.0532,-0.0015,0.054
19:31:41:9310,0.0097,0.0668,-0.0020,0.068
19:31:41:9320,0.0097,0.0668,-0.0020,0.068
19:31:41:9360,0.0097,0.0668,-0.0020,0.068
19:31:41:9410,0.0097,0.0668,-0.0020,0.068
19:31:41:9460,0.0094,0.0804,0.0247,0.085
19:31:41:9510,0.0094,0.0804,0.0247,0.085
19:31:41:9560,0.0094,0.0804,0.0247,0.085
19:31:41:9750,-0.0046,0.0532,-0.0030,0.053
19:31:41:9760,-0.0046,0.0532,-0.0030,0.053
19:31:41:9770,-0.0046,0.0532,-0.0030,0.053
19:31:41:9770,-0.0046,0.0532,-0.0030,0.053
19:31:41:9800,-0.0046,0.0532,-0.0030,0.053
19:31:41:9850,-0.0050,0.0532,0.0238,0.058
19:31:41:9900,-0.0050,0.0532,0.0238,0.058
19:31:41:9950,-0.0050,0.0532,0.0238,0.058
19:31:42:0000,-0.0050,0.0532,0.0238,0.058
19:31:42:0050,-0.0052,0.0532,-0.0039,0.054
19:31:42:0110,-0.0052,0.0532,-0.0039,0.054
19:31:42:0160,-0.0052,0.0532,-0.0039,0.054
19:31:42:0200,-0.0052,0.0532,-0.0039,0.054
19:31:42:0250,-0.0054,0.0668,0.0230,0.071
19:31:42:0290,-0.0054,0.0668,0.0230,0.071
19:31:42:0350,-0.0054,0.0668,0.0230,0.071
19:31:42:0400,-0.0054,0.0668,0.0230,0.071
19:31:42:0450,-0.0055,0.0532,-0.0046,0.054
19:31:42:0500,-0.0055,0.0532,-0.0046,0.054
19:31:42:0540,-0.0055,0.0532,-0.0046,0.054
19:31:42:0730,-0.0055,0.0532,-0.0046,0.054
19:31:42:0740,-0.0056,0.0532,0.0087,0.054
19:31:42:0740,-0.0056,0.0532,0.0087,0.054
19:31:42:0740,-0.0056,0.0532,0.0087,0.054
19:31:42:0810,-0.0056,0.0532,0.0087,0.054
19:31:42:0840,-0.0056,0.0396,0.0084,0.041
19:31:42:0890,-0.0056,0.0396,0.0084,0.041
19:31:42:0940,-0.0056,0.0396,0.0084,0.041
19:31:42:0990,-0.0056,0.0396,0.0084,0.041
19:31:42:1040,0.0082,0.0532,0.0081,0.054
19:31:42:1100,0.0082,0.0532,0.0081,0.054
19:31:42:1130,0.0082,0.0532,0.0081,0.054
19:31:42:1180,0.0082,0.0532,0.0081,0.054
19:31:42:1230,-0.0053,0.0669,0.0077,0.068
19:31:42:1290,-0.0053,0.0669,0.0077,0.068
19:31:42:1340,-0.0053,0.0669,0.0077,0.068
19:31:42:1380,-0.0053,0.0669,0.0077,0.068
19:31:42:1429,-0.0051,0.0669,0.0073,0.067
19:31:42:1480,-0.0051,0.0669,0.0073,0.067
19:31:42:1530,-0.0051,0.0669,0.0073,0.067
19:31:42:1580,-0.0051,0.0669,0.0073,0.067
19:31:42:1630,0.0087,0.0669,0.0204,0.070
19:31:42:1680,0.0087,0.0669,0.0204,0.070
19:31:42:1729,0.0087,0.0669,0.0204,0.070
19:31:42:1900,0.0087,0.0669,0.0204,0.070
19:31:42:1910,0.0089,0.0669,0.0062,0.068
19:31:42:1910,0.0089,0.0669,0.0062,0.068
19:31:42:1930,0.0089,0.0669,0.0062,0.068
19:31:42:1980,0.0089,0.0669,0.0062,0.068
19:31:42:2030,0.0091,0.0396,-0.0079,0.041
19:31:42:2090,0.0091,0.0396,-0.0079,0.041
19:31:42:2120,0.0091,0.0396,-0.0079,0.041
19:31:42:2170,0.0091,0.0396,-0.0079,0.041
19:31:42:2220,0.0228,0.0669,0.0053,0.071
19:31:42:2270,0.0228,0.0669,0.0053,0.071
19:31:42:2320,0.0228,0.0669,0.0053,0.071
19:31:42:2370,0.0228,0.0669,0.0053,0.071
19:31:42:2420,0.0092,0.0533,0.0053,0.054
19:31:42:2470,0.0092,0.0533,0.0053,0.054
19:31:42:2520,0.0092,0.0533,0.0053,0.054
19:31:42:2570,0.0092,0.0533,0.0053,0.054
19:31:42:2620,-0.0045,0.0533,0.0053,0.054
19:31:42:2680,-0.0045,0.0533,0.0053,0.054
19:31:42:2720,-0.0045,0.0533,0.0053,0.054
19:31:42:2880,-0.0045,0.0533,0.0053,0.054
19:31:42:2890,-0.0046,0.0533,0.0184,0.057
19:31:42:2890,-0.0046,0.0533,0.0184,0.057
19:31:42:2950,-0.0046,0.0533,0.0184,0.057
19:31:42:2960,-0.0046,0.0533,0.0184,0.057
19:31:42:3020,0.0088,0.0669,0.0043,0.068
19:31:42:3060,0.0088,0.0669,0.0043,0.068
19:31:42:3110,0.0088,0.0669,0.0043,0.068
19:31:42:3160,0.0088,0.0669,0.0043,0.068
19:31:42:3210,0.0088,0.0669,0.0043,0.068
19:31:42:3260,-0.0051,0.0669,-0.0097,0.068
19:31:42:3310,-0.0051,0.0669,-0.0097,0.068
19:31:42:3360,-0.0051,0.0669,-0.0097,0.068
19:31:42:3430,-0.0051,0.0669,-0.0097,0.068
19:31:42:3459,0.0082,0.0533,0.0036,0.054
19:31:42:3510,0.0082,0.0533,0.0036,0.054
19:31:42:3560,0.0082,0.0533,0.0036,0.054
19:31:42:3600,0.0082,0.0533,0.0036,0.054
19:31:42:3650,0.0079,0.0533,-0.0240,0.059
19:31:42:3700,0.0079,0.0533,-0.0240,0.059
19:31:42:3890,0.0079,0.0533,-0.0240,0.059
19:31:42:3900,0.0079,0.0533,-0.0240,0.059
19:31:42:3910,-0.0061,0.0805,0.0030,0.081
19:31:42:3910,-0.0061,0.0805,0.0030,0.081
19:31:42:3950,-0.0061,0.0805,0.0030,0.081
19:31:42:4000,-0.0061,0.0805,0.0030,0.081
19:31:42:4050,-0.0064,0.0533,0.0164,0.056
19:31:42:4100,-0.0064,0.0533,0.0164,0.056
19:31:42:4150,-0.0064,0.0533,0.0164,0.056
19:31:42:4200,-0.0064,0.0533,0.0164,0.056
19:31:42:4250,-0.0202,0.0533,-0.0109,0.058
19:31:42:4300,-0.0202,0.0533,-0.0109,0.058
19:31:42:4350,-0.0202,0.0533,-0.0109,0.058
19:31:42:4390,-0.0202,0.0533,-0.0109,0.058
19:31:42:4440,-0.0203,0.0669,0.0027,0.070
19:31:42:4490,-0.0203,0.0669,0.0027,0.070
19:31:42:4540,-0.0203,0.0669,0.0027,0.070
19:31:42:4600,-0.0203,0.0669,0.0027,0.070
19:31:42:4650,-0.0068,0.0805,0.0026,0.081
19:31:42:4690,-0.0068,0.0805,0.0026,0.081
19:31:42:4890,-0.0068,0.0805,0.0026,0.081
19:31:42:4890,-0.0068,0.0805,0.0026,0.081
19:31:42:4900,0.0070,0.0533,0.0162,0.056
19:31:42:4900,0.0070,0.0533,0.0162,0.056
19:31:42:4970,0.0070,0.0533,0.0162,0.056
19:31:42:4990,0.0070,0.0533,0.0162,0.056
19:31:42:5040,-0.0064,0.0669,0.0161,0.069
19:31:42:5090,-0.0064,0.0669,0.0161,0.069
19:31:42:5140,-0.0064,0.0669,0.0161,0.069
19:31:42:5190,-0.0064,0.0669,0.0161,0.069
19:31:42:5250,0.0076,0.0261,0.0160,0.032
19:31:42:5280,0.0076,0.0261,0.0160,0.032
19:31:42:5330,0.0076,0.0261,0.0160,0.032
19:31:42:5380,0.0076,0.0261,0.0160,0.032
19:31:42:5430,0.0214,0.0669,0.0159,0.072
19:31:42:5490,0.0214,0.0669,0.0159,0.072
19:31:42:5530,0.0214,0.0669,0.0159,0.072
19:31:42:5600,0.0214,0.0669,0.0159,0.072
19:31:42:5629,-0.0056,0.0533,0.0022,0.054
19:31:42:5679,-0.0056,0.0533,0.0022,0.054
19:31:42:5729,-0.0056,0.0533,0.0022,0.054
19:31:42:5780,-0.0056,0.0533,0.0022,0.054
19:31:42:5830,-0.0189,0.0669,0.0155,0.071
19:31:42:5880,-0.0189,0.0669,0.0155,0.071
19:31:42:6060,-0.0189,0.0669,0.0155,0.071
19:31:42:6060,-0.0189,0.0669,0.0155,0.071
19:31:42:6070,-0.0050,0.0533,0.0286,0.061
19:31:42:6070,-0.0050,0.0533,0.0286,0.061
19:31:42:6130,-0.0050,0.0533,0.0286,0.061
19:31:42:6170,-0.0050,0.0533,0.0286,0.061
19:31:42:6220,-0.0046,0.0669,0.0278,0.073
19:31:42:6270,-0.0046,0.0669,0.0278,0.073
19:31:42:6320,-0.0046,0.0669,0.0278,0.073
19:31:42:6370,-0.0046,0.0669,0.0278,0.073
19:31:42:6420,0.0093,0.0669,0.0132,0.069
19:31:42:6470,0.0093,0.0669,0.0132,0.069
19:31:42:6520,0.0093,0.0669,0.0132,0.069
19:31:42:6600,0.0093,0.0669,0.0132,0.069
19:31:42:6620,0.0096,0.0669,0.0121,0.069
19:31:42:6670,0.0096,0.0669,0.0121,0.069
19:31:42:6720,0.0096,0.0669,0.0121,0.069
19:31:42:6770,0.0096,0.0669,0.0121,0.069
19:31:42:6820,0.0098,0.0533,-0.0025,0.054
19:31:42:6870,0.0098,0.0533,-0.0025,0.054
19:31:42:7050,0.0098,0.0533,-0.0025,0.054
19:31:42:7050,0.0098,0.0533,-0.0025,0.054
19:31:42:7060,-0.0037,0.0670,0.0101,0.068
19:31:42:7060,-0.0037,0.0670,0.0101,0.068
19:31:42:7130,-0.0037,0.0670,0.0101,0.068
19:31:42:7160,-0.0037,0.0670,0.0101,0.068
19:31:42:7210,-0.0037,0.0670,0.0101,0.068
19:31:42:7260,0.0099,0.0533,0.0092,0.055
19:31:42:7310,0.0099,0.0533,0.0092,0.055
19:31:42:7360,0.0099,0.0533,0.0092,0.055
19:31:42:7410,0.0099,0.0533,0.0092,0.055
19:31:42:7450,-0.0038,0.0533,0.0083,0.054
19:31:42:7510,-0.0038,0.0533,0.0083,0.054
19:31:42:7560,-0.0038,0.0533,0.0083,0.054
19:31:42:7610,-0.0038,0.0533,0.0083,0.054
19:31:42:7660,0.0233,0.0670,0.0076,0.071
19:31:42:7710,0.0233,0.0670,0.0076,0.071
19:31:42:7880,0.0233,0.0670,0.0076,0.071
19:31:42:7890,0.0233,0.0670,0.0076,0.071
19:31:42:7890,-0.0177,0.0806,-0.0067,0.083
19:31:42:7900,-0.0177,0.0806,-0.0067,0.083
19:31:42:7950,-0.0177,0.0806,-0.0067,0.083
19:31:42:8000,-0.0177,0.0806,-0.0067,0.083
19:31:42:8050,-0.0041,0.0806,0.0199,0.083
19:31:42:8100,-0.0041,0.0806,0.0199,0.083
19:31:42:8149,-0.0041,0.0806,0.0199,0.083
19:31:42:8200,-0.0041,0.0806,0.0199,0.083
19:31:42:8240,-0.0042,0.0670,0.0057,0.067
19:31:42:8290,-0.0042,0.0670,0.0057,0.067
19:31:42:8350,-0.0042,0.0670,0.0057,0.067
19:31:42:8420,-0.0042,0.0670,0.0057,0.067
19:31:42:8450,-0.0042,0.0534,0.0052,0.054
19:31:42:8500,-0.0042,0.0534,0.0052,0.054
19:31:42:8540,-0.0042,0.0534,0.0052,0.054
19:31:42:8590,-0.0042,0.0534,0.0052,0.054
19:31:42:8640,-0.0179,0.0534,-0.0089,0.057
19:31:42:8690,-0.0179,0.0534,-0.0089,0.057
19:31:42:8880,-0.0179,0.0534,-0.0089,0.057
19:31:42:8890,-0.0179,0.0534,-0.0089,0.057
19:31:42:8890,-0.0043,0.0670,0.0043,0.067
19:31:42:8900,-0.0043,0.0670,0.0043,0.067
19:31:42:8940,-0.0043,0.0670,0.0043,0.067
19:31:42:8990,-0.0043,0.0670,0.0043,0.067
19:31:42:9040,-0.0043,0.0398,0.0040,0.040
19:31:42:9080,-0.0043,0.0398,0.0040,0.040
19:31:42:9140,-0.0043,0.0398,0.0040,0.040
19:31:42:9190,-0.0043,0.0398,0.0040,0.040
19:31:42:9240,-0.0041,0.0398,0.0173,0.044
19:31:42:9290,-0.0041,0.0398,0.0173,0.044
19:31:42:9340,-0.0041,0.0398,0.0173,0.044
19:31:42:9380,-0.0041,0.0398,0.0173,0.044
19:31:42:9430,-0.0039,0.0534,-0.0102,0.054
19:31:42:9480,-0.0039,0.0534,-0.0102,0.054
19:31:42:9530,-0.0039,0.0534,-0.0102,0.054
19:31:42:9580,-0.0039,0.0534,-0.0102,0.054
19:31:42:9630,0.0099,0.0670,0.0168,0.070
19:31:42:9680,0.0099,0.0670,0.0168,0.070
19:31:42:9880,0.0099,0.0670,0.0168,0.070
19:31:42:9900,0.0099,0.0670,0.0168,0.070
19:31:42:9900,-0.0034,0.0806,0.0166,0.082
19:31:42:9900,-0.0034,0.0806,0.0166,0.082
19:31:42:9920,-0.0034,0.0806,0.0166,0.082
19:31:42:9970,-0.0034,0.0806,0.0166,0.082
19:31:43:0020,0.0105,0.0534,0.0028,0.054
19:31:43:0080,0.0105,0.0534,0.0028,0.054
19:31:43:0130,0.0105,0.0534,0.0028,0.054
19:31:43:0170,0.0105,0.0534,0.0028,0.054
19:31:43:0230,-0.0028,0.0398,0.0025,0.040
19:31:43:0270,-0.0028,0.0398,0.0025,0.040
19:31:43:0330,-0.0028,0.0398,0.0025,0.040
19:31:43:0370,-0.0028,0.0398,0.0025,0.040
19:31:43:0420,0.0110,0.0534,0.0159,0.057
19:31:43:0470,0.0110,0.0534,0.0159,0.057
19:31:43:0520,0.0110,0.0534,0.0159,0.057
19:31:43:0570,0.0110,0.0534,0.0159,0.057
19:31:43:0630,-0.0024,0.0534,0.0292,0.061
19:31:43:0670,-0.0024,0.0534,0.0292,0.061
19:31:43:0740,-0.0024,0.0534,0.0292,0.061
19:31:43:0760,-0.0024,0.0534,0.0292,0.061
19:31:43:0820,0.0113,0.0534,0.0287,0.062
19:31:43:0859,0.0113,0.0534,0.0287,0.062
19:31:43:1040,0.0113,0.0534,0.0287,0.062
19:31:43:1040,0.0113,0.0534,0.0287,0.062
19:31:43:1050,0.0113,0.0534,0.0287,0.062
19:31:43:1060,-0.0023,0.0534,0.0007,0.053
19:31:43:1110,-0.0023,0.0534,0.0007,0.053
19:31:43:1160,-0.0023,0.0534,0.0007,0.053
19:31:43:1210,-0.0023,0.0534,0.0007,0.053
19:31:43:1260,0.0114,0.0670,0.0271,0.073
19:31:43:1310,0.0114,0.0670,0.0271,0.073
19:31:43:1360,0.0114,0.0670,0.0271,0.073
19:31:43:1400,0.0114,0.0670,0.0271,0.073
19:31:43:1450,-0.0022,0.0670,-0.0010,0.067
19:31:43:1510,-0.0022,0.0670,-0.0010,0.067
19:31:43:1570,-0.0022,0.0670,-0.0010,0.067
19:31:43:1600,-0.0022,0.0670,-0.0010,0.067
19:31:43:1660,0.0113,0.0534,-0.0018,0.055
19:31:43:1700,0.0113,0.0534,-0.0018,0.055
19:31:43:1750,0.0113,0.0534,-0.0018,0.055
19:31:43:1810,0.0113,0.0534,-0.0018,0.055
19:31:43:1850,-0.0026,0.0670,-0.0025,0.067
19:31:43:2030,-0.0026,0.0670,-0.0025,0.067
19:31:43:2039,-0.0026,0.0670,-0.0025,0.067
19:31:43:2050,-0.0026,0.0670,-0.0025,0.067
19:31:43:2050,-0.0028,0.0534,0.0104,0.055
19:31:43:2100,-0.0028,0.0534,0.0104,0.055
19:31:43:2150,-0.0028,0.0534,0.0104,0.055
19:31:43:2200,-0.0028,0.0534,0.0104,0.055
19:31:43:2240,-0.0166,0.0534,0.0098,0.057
19:31:43:2290,-0.0166,0.0534,0.0098,0.057
19:31:43:2350,-0.0166,0.0534,0.0098,0.057
19:31:43:2400,-0.0166,0.0534,0.0098,0.057
19:31:43:2440,0.0241,0.0671,-0.0044,0.071
19:31:43:2490,0.0241,0.0671,-0.0044,0.071
19:31:43:2540,0.0241,0.0671,-0.0044,0.071
19:31:43:2590,0.0241,0.0671,-0.0044,0.071
19:31:43:2640,-0.0033,0.0671,-0.0049,0.067
19:31:43:2690,-0.0033,0.0671,-0.0049,0.067
19:31:43:2870,-0.0033,0.0671,-0.0049,0.067
19:31:43:2870,-0.0033,0.0671,-0.0049,0.067
19:31:43:2880,-0.0034,0.0943,0.0082,0.095
19:31:43:2880,-0.0034,0.0943,0.0082,0.095
19:31:43:2940,-0.0034,0.0943,0.0082,0.095
19:31:43:2990,-0.0034,0.0943,0.0082,0.095
19:31:43:3030,0.0101,0.0535,0.0214,0.058
19:31:43:3080,0.0101,0.0535,0.0214,0.058
19:31:43:3140,0.0101,0.0535,0.0214,0.058
19:31:43:3180,0.0101,0.0535,0.0214,0.058
19:31:43:3240,0.0236,0.0807,0.0074,0.084
19:31:43:3280,0.0236,0.0807,0.0074,0.084
19:31:43:3330,0.0236,0.0807,0.0074,0.084
19:31:43:3400,0.0236,0.0807,0.0074,0.084
19:31:43:3430,-0.0038,0.0671,0.0207,0.070
19:31:43:3489,-0.0038,0.0671,0.0207,0.070
19:31:43:3530,-0.0038,0.0671,0.0207,0.070
19:31:43:3580,-0.0038,0.0671,0.0207,0.070
19:31:43:3630,-0.0038,0.0807,0.0207,0.083
19:31:43:3680,-0.0038,0.0807,0.0207,0.083
19:31:43:3860,-0.0038,0.0807,0.0207,0.083
19:31:43:3860,-0.0038,0.0807,0.0207,0.083
19:31:43:3870,-0.0039,0.0535,0.0067,0.054
19:31:43:3940,-0.0039,0.0535,0.0067,0.054
19:31:43:3950,-0.0039,0.0535,0.0067,0.054
19:31:43:3970,-0.0039,0.0535,0.0067,0.054
19:31:43:4030,0.0096,0.0535,0.0063,0.055
19:31:43:4079,0.0096,0.0535,0.0063,0.055
19:31:43:4130,0.0096,0.0535,0.0063,0.055
19:31:43:4170,0.0096,0.0535,0.0063,0.055
19:31:43:4230,0.0095,0.0671,0.0330,0.075
19:31:43:4270,0.0095,0.0671,0.0330,0.075
19:31:43:4320,0.0095,0.0671,0.0330,0.075
19:31:43:4370,0.0095,0.0671,0.0330,0.075
19:31:43:4420,0.0094,0.0399,0.0186,0.045
19:31:43:4470,0.0094,0.0399,0.0186,0.045
19:31:43:4520,0.0094,0.0399,0.0186,0.045
19:31:43:4570,0.0094,0.0399,0.0186,0.045
19:31:43:4620,0.0092,0.0535,0.0042,0.054
19:31:43:4670,0.0092,0.0535,0.0042,0.054
19:31:43:4880,0.0092,0.0535,0.0042,0.054
19:31:43:4890,0.0092,0.0535,0.0042,0.054
19:31:43:4890,0.0090,0.0535,0.0169,0.057
19:31:43:4890,0.0090,0.0535,0.0169,0.057
19:31:43:4920,0.0090,0.0535,0.0169,0.057
19:31:43:4960,0.0090,0.0535,0.0169,0.057
19:31:43:5010,0.0090,0.0535,0.0169,0.057
19:31:43:5060,-0.0185,0.0671,0.0023,0.070
19:31:43:5110,-0.0185,0.0671,0.0023,0.070
19:31:43:5170,-0.0185,0.0671,0.0023,0.070
19:31:43:5220,-0.0185,0.0671,0.0023,0.070
19:31:43:5260,-0.0051,0.0399,0.0149,0.043
19:31:43:5300,-0.0051,0.0399,0.0149,0.043
19:31:43:5360,-0.0051,0.0399,0.0149,0.043
19:31:43:5410,-0.0051,0.0399,0.0149,0.043
19:31:43:5460,-0.0052,0.0808,0.0140,0.082
19:31:43:5510,-0.0052,0.0808,0.0140,0.082
19:31:43:5570,-0.0052,0.0808,0.0140,0.082
19:31:43:5610,-0.0052,0.0808,0.0140,0.082
19:31:43:5659,0.0082,0.0535,0.0130,0.056
19:31:43:5729,0.0082,0.0535,0.0130,0.056
19:31:43:5770,0.0082,0.0535,0.0130,0.056
19:31:43:5800,0.0082,0.0535,0.0130,0.056
19:31:43:5850,-0.0055,0.0672,0.0121,0.068
19:31:43:6050,-0.0055,0.0672,0.0121,0.068
19:31:43:6050,-0.0055,0.0672,0.0121,0.068
19:31:43:6050,-0.0055,0.0672,0.0121,0.068
19:31:43:6060,-0.0056,0.0536,0.0113,0.055
19:31:43:6100,-0.0056,0.0536,0.0113,0.055
19:31:43:6150,-0.0056,0.0536,0.0113,0.055
19:31:43:6200,-0.0056,0.0536,0.0113,0.055
19:31:43:6250,-0.0056,0.0672,0.0105,0.068
19:31:43:6300,-0.0056,0.0672,0.0105,0.068
19:31:43:6350,-0.0056,0.0672,0.0105,0.068
19:31:43:6400,-0.0056,0.0672,0.0105,0.068
19:31:43:6450,-0.0056,0.0672,-0.0037,0.068
19:31:43:6490,-0.0056,0.0672,-0.0037,0.068
19:31:43:6560,-0.0056,0.0672,-0.0037,0.068
19:31:43:6590,-0.0056,0.0672,-0.0037,0.068
19:31:43:6640,0.0081,0.0672,0.0093,0.068
19:31:43:6690,0.0081,0.0672,0.0093,0.068
19:31:43:6740,0.0081,0.0672,0.0093,0.068
19:31:43:6790,0.0081,0.0672,0.0093,0.068
19:31:43:6840,0.0082,0.0672,0.0223,0.071
19:31:43:7040,0.0082,0.0672,0.0223,0.071
19:31:43:7050,0.0082,0.0672,0.0223,0.071
19:31:43:7050,0.0082,0.0672,0.0223,0.071
19:31:43:7050,-0.0052,0.0672,0.0217,0.071
19:31:43:7090,-0.0052,0.0672,0.0217,0.071
19:31:43:7130,-0.0052,0.0672,0.0217,0.071
19:31:43:7180,-0.0052,0.0672,0.0217,0.071
19:31:43:7230,-0.0186,0.0808,0.0075,0.083
19:31:43:7280,-0.0186,0.0808,0.0075,0.083
19:31:43:7340,-0.0186,0.0808,0.0075,0.083
19:31:43:7380,-0.0186,0.0808,0.0075,0.083
19:31:43:7430,0.0090,0.0400,0.0340,0.053
19:31:43:7480,0.0090,0.0400,0.0340,0.053
19:31:43:7550,0.0090,0.0400,0.0340,0.053
19:31:43:7580,0.0090,0.0400,0.0340,0.053
19:31:43:7630,0.0091,0.0672,0.0468,0.082
19:31:43:7680,0.0091,0.0672,0.0468,0.082
19:31:43:7730,0.0091,0.0672,0.0468,0.082
19:31:43:7780,0.0091,0.0672,0.0468,0.082
19:31:43:7830,-0.0043,0.0536,0.0185,0.057
19:31:43:8030,-0.0043,0.0536,0.0185,0.057
19:31:43:8040,-0.0043,0.0536,0.0185,0.057
19:31:43:8040,-0.0043,0.0536,0.0185,0.057
19:31:43:8040,0.0094,0.0536,0.0309,0.063
19:31:43:8070,0.0094,0.0536,0.0309,0.063
19:31:43:8120,0.0094,0.0536,0.0309,0.063
19:31:43:8169,0.0094,0.0536,0.0309,0.063
19:31:43:8220,-0.0041,0.0672,0.0296,0.074
19:31:43:8270,-0.0041,0.0672,0.0296,0.074
19:31:43:8320,-0.0041,0.0672,0.0296,0.074
19:31:43:8380,-0.0041,0.0672,0.0296,0.074
19:31:43:8420,0.0096,0.0536,-0.0261,0.060
19:31:43:8460,0.0096,0.0536,-0.0261,0.060
19:31:43:8520,0.0096,0.0536,-0.0261,0.060
19:31:43:8570,0.0096,0.0536,-0.0261,0.060
19:31:43:8620,0.0096,0.0672,-0.0136,0.069
19:31:43:8670,0.0096,0.0672,-0.0136,0.069
19:31:43:8860,0.0096,0.0672,-0.0136,0.069
19:31:43:8870,0.0096,0.0672,-0.0136,0.069
19:31:43:8870,0.0231,0.0672,-0.0009,0.071
19:31:43:8870,0.0231,0.0672,-0.0009,0.071
19:31:43:8920,0.0231,0.0672,-0.0009,0.071
19:31:43:8960,0.0231,0.0672,-0.0009,0.071
19:31:43:9010,0.0231,0.0672,-0.0009,0.071
19:31:43:9060,0.0228,0.0264,0.0118,0.037
19:31:43:9110,0.0228,0.0264,0.0118,0.037
19:31:43:9160,0.0228,0.0264,0.0118,0.037
19:31:43:9210,0.0228,0.0264,0.0118,0.037
19:31:43:9260,-0.0048,0.0673,-0.0027,0.067
19:31:43:9310,-0.0048,0.0673,-0.0027,0.067
19:31:43:9360,-0.0048,0.0673,-0.0027,0.067
19:31:43:9410,-0.0048,0.0673,-0.0027,0.067
19:31:43:9460,0.0085,0.0809,-0.0170,0.083
19:31:43:9500,0.0085,0.0809,-0.0170,0.083
19:31:43:9560,0.0085,0.0809,-0.0170,0.083
19:31:43:9610,0.0085,0.0809,-0.0170,0.083
19:31:43:9660,0.0215,0.0809,-0.0040,0.084
19:31:43:9860,0.0215,0.0809,-0.0040,0.084
19:31:43:9860,0.0215,0.0809,-0.0040,0.084
19:31:43:9860,0.0215,0.0809,-0.0040,0.084
19:31:43:9870,-0.0063,0.0537,0.0363,0.065
19:31:43:9910,-0.0063,0.0537,0.0363,0.065
19:31:43:9950,-0.0063,0.0537,0.0363,0.065
19:31:44:0000,-0.0063,0.0537,0.0363,0.065
19:31:44:0050,-0.0068,0.0537,0.0222,0.058
19:31:44:0100,-0.0068,0.0537,0.0222,0.058
19:31:44:0150,-0.0068,0.0537,0.0222,0.058
19:31:44:0210,-0.0068,0.0537,0.0222,0.058
19:31:44:0240,0.0064,0.0673,0.0082,0.068
19:31:44:0290,0.0064,0.0673,0.0082,0.068
19:31:44:0350,0.0064,0.0673,0.0082,0.068
19:31:44:0390,0.0064,0.0673,0.0082,0.068
19:31:44:0440,0.0060,0.0537,0.0080,0.055
19:31:44:0490,0.0060,0.0537,0.0080,0.055
19:31:44:0540,0.0060,0.0537,0.0080,0.055
19:31:44:0600,0.0060,0.0537,0.0080,0.055
19:31:44:0640,-0.0080,0.0537,0.0215,0.058
19:31:44:0850,-0.0080,0.0537,0.0215,0.058
19:31:44:0859,-0.0080,0.0537,0.0215,0.058
19:31:44:0859,-0.0080,0.0537,0.0215,0.058
19:31:44:0869,0.0188,0.0673,0.0212,0.073
19:31:44:0890,0.0188,0.0673,0.0212,0.073
19:31:44:0940,0.0188,0.0673,0.0212,0.073
19:31:44:0990,0.0188,0.0673,0.0212,0.073
19:31:44:1040,0.0048,0.0401,0.0207,0.045
19:31:44:1080,0.0048,0.0401,0.0207,0.045
19:31:44:1140,0.0048,0.0401,0.0207,0.045
19:31:44:1190,0.0048,0.0401,0.0207,0.045
