time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19:42:34:9560,-0.0093,-0.0375,-0.0982,0.106
19:42:34:9560,-0.0093,-0.0375,-0.0982,0.106
19:42:34:9570,-0.0093,-0.0375,-0.0982,0.106
19:42:34:9570,-0.0096,-0.0651,-0.0980,0.118
19:42:34:9610,-0.0096,-0.0651,-0.0980,0.118
19:42:34:9670,-0.0096,-0.0651,-0.0980,0.118
19:42:34:9710,-0.0096,-0.0651,-0.0980,0.118
19:42:34:9760,0.0037,-0.0654,-0.0978,0.118
19:42:34:9810,0.0037,-0.0654,-0.0978,0.118
19:42:34:9860,0.0037,-0.0654,-0.0978,0.118
19:42:34:9910,0.0037,-0.0654,-0.0978,0.118
19:42:34:9960,-0.0102,-0.0520,-0.1248,0.136
19:42:35:0010,-0.0102,-0.0520,-0.1248,0.136
19:42:35:0050,-0.0102,-0.0520,-0.1248,0.136
19:42:35:0100,-0.0102,-0.0520,-0.1248,0.136
19:42:35:0170,-0.0104,-0.0523,-0.0974,0.111
19:42:35:0210,-0.0104,-0.0523,-0.0974,0.111
19:42:35:0250,-0.0104,-0.0523,-0.0974,0.111
19:42:35:0300,-0.0104,-0.0523,-0.0974,0.111
19:42:35:0500,0.0030,-0.0662,-0.1109,0.129
19:42:35:0509,0.0030,-0.0662,-0.1109,0.129
19:42:35:0520,0.0030,-0.0662,-0.1109,0.129
19:42:35:0520,0.0030,-0.0662,-0.1109,0.129
19:42:35:0550,0.0165,-0.0801,-0.0970,0.127
19:42:35:0600,0.0165,-0.0801,-0.0970,0.127
19:42:35:0650,0.0165,-0.0801,-0.0970,0.127
19:42:35:0700,0.0165,-0.0801,-0.0970,0.127
19:42:35:0750,0.0028,-0.0532,-0.0968,0.110
19:42:35:0800,0.0028,-0.0532,-0.0968,0.110
19:42:35:0840,0.0028,-0.0532,-0.0968,0.110
19:42:35:0910,0.0028,-0.0532,-0.0968,0.110
19:42:35:0940,0.0027,-0.0807,-0.0966,0.126
19:42:35:1010,0.0027,-0.0807,-0.0966,0.126
19:42:35:1040,0.0027,-0.0807,-0.0966,0.126
19:42:35:1090,0.0027,-0.0807,-0.0966,0.126
19:42:35:1140,0.0025,-0.0537,-0.1100,0.122
19:42:35:1190,0.0025,-0.0537,-0.1100,0.122
19:42:35:1250,0.0025,-0.0537,-0.1100,0.122
19:42:35:1290,0.0025,-0.0537,-0.1100,0.122
19:42:35:1490,-0.0112,-0.0540,-0.1098,0.123
19:42:35:1490,-0.0112,-0.0540,-0.1098,0.123
19:42:35:1500,-0.0112,-0.0540,-0.1098,0.123
19:42:35:1500,-0.0112,-0.0540,-0.1098,0.123
19:42:35:1540,-0.0249,-0.0816,-0.0688,0.110
19:42:35:1590,-0.0249,-0.0816,-0.0688,0.110
19:42:35:1640,-0.0249,-0.0816,-0.0688,0.110
19:42:35:1680,-0.0249,-0.0816,-0.0688,0.110
19:42:35:1729,-0.0113,-0.0682,-0.1095,0.129
19:42:35:1790,-0.0113,-0.0682,-0.1095,0.129
19:42:35:1830,-0.0113,-0.0682,-0.1095,0.129
19:42:35:1880,-0.0113,-0.0682,-0.1095,0.129
19:42:35:1920,-0.0249,-0.0683,-0.0958,0.120
19:42:35:1980,-0.0249,-0.0683,-0.0958,0.120
19:42:35:2030,-0.0249,-0.0683,-0.0958,0.120
19:42:35:2080,-0.0249,-0.0683,-0.0958,0.120
19:42:35:2130,0.0160,-0.0549,-0.0957,0.111
19:42:35:2310,0.0160,-0.0549,-0.0957,0.111
19:42:35:2310,0.0160,-0.0549,-0.0957,0.111
19:42:35:2320,0.0160,-0.0549,-0.0957,0.111
19:42:35:2320,-0.0113,-0.0686,-0.0956,0.118
19:42:35:2380,-0.0113,-0.0686,-0.0956,0.118
19:42:35:2430,-0.0113,-0.0686,-0.0956,0.118
19:42:35:2470,-0.0113,-0.0686,-0.0956,0.118
19:42:35:2520,0.0024,-0.0687,-0.0683,0.097
19:42:35:2580,0.0024,-0.0687,-0.0683,0.097
19:42:35:2620,0.0024,-0.0687,-0.0683,0.097
19:42:35:2670,0.0024,-0.0687,-0.0683,0.097
19:42:35:2720,0.0024,-0.0687,-0.1092,0.129
19:42:35:2770,0.0024,-0.0687,-0.1092,0.129
19:42:35:2829,0.0024,-0.0687,-0.1092,0.129
19:42:35:2870,0.0024,-0.0687,-0.1092,0.129
19:42:35:2920,0.0024,-0.0687,-0.1092,0.129
19:42:35:2970,0.0024,-0.0686,-0.0956,0.118
19:42:35:3020,0.0024,-0.0686,-0.0956,0.118
19:42:35:3070,0.0024,-0.0686,-0.0956,0.118
19:42:35:3120,0.0024,-0.0686,-0.0956,0.118
19:42:35:3170,-0.0112,-0.0822,-0.0956,0.127
19:42:35:3220,-0.0112,-0.0822,-0.0956,0.127
19:42:35:3270,-0.0112,-0.0822,-0.0956,0.127
19:42:35:3410,-0.0112,-0.0822,-0.0956,0.127
19:42:35:3430,-0.0111,-0.0956,-0.1094,0.146
19:42:35:3439,-0.0111,-0.0956,-0.1094,0.146
19:42:35:3459,-0.0111,-0.0956,-0.1094,0.146
19:42:35:3520,-0.0111,-0.0956,-0.1094,0.146
19:42:35:3560,-0.0108,-0.0816,-0.0824,0.116
19:42:35:3610,-0.0108,-0.0816,-0.0824,0.116
19:42:35:3660,-0.0108,-0.0816,-0.0824,0.116
19:42:35:3710,-0.0108,-0.0816,-0.0824,0.116
19:42:35:3760,0.0030,-0.0811,-0.0828,0.116
19:42:35:3810,0.0030,-0.0811,-0.0828,0.116
19:42:35:3860,0.0030,-0.0811,-0.0828,0.116
19:42:35:3910,0.0030,-0.0811,-0.0828,0.116
19:42:35:3960,-0.0105,-0.0669,-0.0831,0.107
19:42:35:4000,-0.0105,-0.0669,-0.0831,0.107
19:42:35:4050,-0.0105,-0.0669,-0.0831,0.107
19:42:35:4110,-0.0105,-0.0669,-0.0831,0.107
19:42:35:4160,-0.0239,-0.0800,-0.0971,0.128
19:42:35:4210,-0.0239,-0.0800,-0.0971,0.128
19:42:35:4260,-0.0239,-0.0800,-0.0971,0.128
19:42:35:4300,-0.0239,-0.0800,-0.0971,0.128
19:42:35:4350,-0.0237,-0.0794,-0.1247,0.150
19:42:35:4400,-0.0237,-0.0794,-0.1247,0.150
19:42:35:4450,-0.0237,-0.0794,-0.1247,0.150
19:42:35:4650,-0.0237,-0.0794,-0.1247,0.150
19:42:35:4660,0.0037,-0.0516,-0.0979,0.111
19:42:35:4670,0.0037,-0.0516,-0.0979,0.111
19:42:35:4670,0.0037,-0.0516,-0.0979,0.111
19:42:35:4690,0.0037,-0.0516,-0.0979,0.111
19:42:35:4740,-0.0097,-0.0647,-0.0982,0.118
19:42:35:4790,-0.0097,-0.0647,-0.0982,0.118
19:42:35:4840,-0.0097,-0.0647,-0.0982,0.118
19:42:35:4890,-0.0097,-0.0647,-0.0982,0.118
19:42:35:4950,0.0041,-0.0778,-0.0986,0.126
19:42:35:4990,0.0041,-0.0778,-0.0986,0.126
19:42:35:5040,0.0041,-0.0778,-0.0986,0.126
19:42:35:5090,0.0041,-0.0778,-0.0986,0.126
19:42:35:5160,0.0043,-0.0637,-0.0989,0.118
19:42:35:5190,0.0043,-0.0637,-0.0989,0.118
19:42:35:5240,0.0043,-0.0637,-0.0989,0.118
19:42:35:5290,0.0043,-0.0637,-0.0989,0.118
19:42:35:5340,-0.0091,-0.0361,-0.0992,0.106
19:42:35:5390,-0.0091,-0.0361,-0.0992,0.106
19:42:35:5440,-0.0091,-0.0361,-0.0992,0.106
19:42:35:5629,-0.0091,-0.0361,-0.0992,0.106
19:42:35:5639,0.0048,-0.0631,-0.1130,0.129
19:42:35:5639,0.0048,-0.0631,-0.1130,0.129
19:42:35:5639,0.0048,-0.0631,-0.1130,0.129
19:42:35:5679,0.0048,-0.0631,-0.1130,0.129
19:42:35:5729,0.0185,-0.0628,-0.0995,0.119
19:42:35:5780,0.0185,-0.0628,-0.0995,0.119
19:42:35:5830,0.0185,-0.0628,-0.0995,0.119
19:42:35:5880,0.0185,-0.0628,-0.0995,0.119
19:42:35:5930,0.0050,-0.0899,-0.0860,0.125
19:42:35:5980,0.0050,-0.0899,-0.0860,0.125
19:42:35:6030,0.0050,-0.0899,-0.0860,0.125
19:42:35:6070,0.0050,-0.0899,-0.0860,0.125
19:42:35:6120,0.0050,-0.0763,-0.1132,0.137
19:42:35:6190,0.0050,-0.0763,-0.1132,0.137
19:42:35:6230,0.0050,-0.0763,-0.1132,0.137
19:42:35:6280,0.0050,-0.0763,-0.1132,0.137
19:42:35:6460,-0.0086,-0.0491,-0.1132,0.124
19:42:35:6460,-0.0086,-0.0491,-0.1132,0.124
19:42:35:6470,-0.0086,-0.0491,-0.1132,0.124
19:42:35:6470,-0.0086,-0.0491,-0.1132,0.124
19:42:35:6530,-0.0087,-0.0629,-0.0722,0.096
19:42:35:6580,-0.0087,-0.0629,-0.0722,0.096
19:42:35:6620,-0.0087,-0.0629,-0.0722,0.096
19:42:35:6670,-0.0087,-0.0629,-0.0722,0.096
19:42:35:6720,-0.0087,-0.0629,-0.0722,0.096
19:42:35:6770,0.0184,-0.0767,-0.0857,0.116
19:42:35:6820,0.0184,-0.0767,-0.0857,0.116
19:42:35:6870,0.0184,-0.0767,-0.0857,0.116
19:42:35:6919,0.0184,-0.0767,-0.0857,0.116
19:42:35:6990,-0.0092,-0.0632,-0.0856,0.107
19:42:35:7020,-0.0092,-0.0632,-0.0856,0.107
19:42:35:7070,-0.0092,-0.0632,-0.0856,0.107
19:42:35:7120,-0.0092,-0.0632,-0.0856,0.107
19:42:35:7170,-0.0095,-0.0497,-0.0991,0.111
19:42:35:7220,-0.0095,-0.0497,-0.0991,0.111
19:42:35:7270,-0.0095,-0.0497,-0.0991,0.111
19:42:35:7460,-0.0095,-0.0497,-0.0991,0.111
19:42:35:7460,-0.0234,-0.0907,-0.1263,0.157
19:42:35:7470,-0.0234,-0.0907,-0.1263,0.157
19:42:35:7470,-0.0234,-0.0907,-0.1263,0.157
19:42:35:7510,-0.0234,-0.0907,-0.1263,0.157
19:42:35:7560,-0.0100,-0.0636,-0.1262,0.142
19:42:35:7610,-0.0100,-0.0636,-0.1262,0.142
19:42:35:7660,-0.0100,-0.0636,-0.1262,0.142
19:42:35:7710,-0.0100,-0.0636,-0.1262,0.142
19:42:35:7760,0.0170,-0.0909,-0.0989,0.135
19:42:35:7820,0.0170,-0.0909,-0.0989,0.135
19:42:35:7850,0.0170,-0.0909,-0.0989,0.135
19:42:35:7900,0.0170,-0.0909,-0.0989,0.135
19:42:35:7960,0.0032,-0.0637,-0.0989,0.118
19:42:35:8000,0.0032,-0.0637,-0.0989,0.118
19:42:35:8060,0.0032,-0.0637,-0.0989,0.118
19:42:35:8100,0.0032,-0.0637,-0.0989,0.118
19:42:35:8149,0.0166,-0.0500,-0.1125,0.124
19:42:35:8210,0.0166,-0.0500,-0.1125,0.124
19:42:35:8250,0.0166,-0.0500,-0.1125,0.124
19:42:35:8320,0.0166,-0.0500,-0.1125,0.124
19:42:35:8350,-0.0107,-0.0772,-0.1262,0.148
19:42:35:8400,-0.0107,-0.0772,-0.1262,0.148
19:42:35:8450,-0.0107,-0.0772,-0.1262,0.148
19:42:35:8630,-0.0107,-0.0772,-0.1262,0.148
19:42:35:8630,0.0027,-0.0500,-0.0989,0.111
19:42:35:8640,0.0027,-0.0500,-0.0989,0.111
19:42:35:8640,0.0027,-0.0500,-0.0989,0.111
19:42:35:8700,0.0027,-0.0500,-0.0989,0.111
19:42:35:8740,-0.0246,-0.0500,-0.0989,0.114
19:42:35:8810,-0.0246,-0.0500,-0.0989,0.114
19:42:35:8840,-0.0246,-0.0500,-0.0989,0.114
19:42:35:8890,-0.0246,-0.0500,-0.0989,0.114
19:42:35:8940,-0.0110,-0.0638,-0.1124,0.130
19:42:35:8990,-0.0110,-0.0638,-0.1124,0.130
19:42:35:9040,-0.0110,-0.0638,-0.1124,0.130
19:42:35:9100,-0.0110,-0.0638,-0.1124,0.130
19:42:35:9150,-0.0110,-0.0776,-0.0851,0.116
19:42:35:9190,-0.0110,-0.0776,-0.0851,0.116
19:42:35:9240,-0.0110,-0.0776,-0.0851,0.116
19:42:35:9290,-0.0110,-0.0776,-0.0851,0.116
19:42:35:9340,-0.0109,-0.0778,-0.0985,0.126
19:42:35:9390,-0.0109,-0.0778,-0.0985,0.126
19:42:35:9430,-0.0109,-0.0778,-0.0985,0.126
19:42:35:9630,-0.0109,-0.0778,-0.0985,0.126
19:42:35:9630,0.0028,-0.0644,-0.0848,0.106
19:42:35:9630,0.0028,-0.0644,-0.0848,0.106
19:42:35:9640,0.0028,-0.0644,-0.0848,0.106
19:42:35:9680,0.0028,-0.0644,-0.0848,0.106
19:42:35:9730,-0.0108,-0.0646,-0.0983,0.118
19:42:35:9780,-0.0108,-0.0646,-0.0983,0.118
19:42:35:9830,-0.0108,-0.0646,-0.0983,0.118
19:42:35:9880,-0.0108,-0.0646,-0.0983,0.118
19:42:35:9930,0.0029,-0.0510,-0.0846,0.099
19:42:35:9970,0.0029,-0.0510,-0.0846,0.099
19:42:36:0020,0.0029,-0.0510,-0.0846,0.099
19:42:36:0080,0.0029,-0.0510,-0.0846,0.099
19:42:36:0150,0.0165,-0.0784,-0.1118,0.138
19:42:36:0180,0.0165,-0.0784,-0.1118,0.138
19:42:36:0230,0.0165,-0.0784,-0.1118,0.138
19:42:36:0280,0.0165,-0.0784,-0.1118,0.138
19:42:36:0330,0.0029,-0.0513,-0.1117,0.123
19:42:36:0370,0.0029,-0.0513,-0.1117,0.123
19:42:36:0429,0.0029,-0.0513,-0.1117,0.123
19:42:36:0610,0.0029,-0.0513,-0.1117,0.123
19:42:36:0620,-0.0107,-0.0786,-0.1116,0.137
19:42:36:0620,-0.0107,-0.0786,-0.1116,0.137
19:42:36:0620,-0.0107,-0.0786,-0.1116,0.137
19:42:36:0670,-0.0107,-0.0786,-0.1116,0.137
19:42:36:0720,-0.0107,-0.0786,-0.1116,0.137
19:42:36:0770,0.0029,-0.0651,-0.0979,0.118
19:42:36:0810,0.0029,-0.0651,-0.0979,0.118
19:42:36:0869,0.0029,-0.0651,-0.0979,0.118
19:42:36:0920,0.0029,-0.0651,-0.0979,0.118
19:42:36:0970,-0.0107,-0.0787,-0.0979,0.126
19:42:36:1010,-0.0107,-0.0787,-0.0979,0.126
19:42:36:1060,-0.0107,-0.0787,-0.0979,0.126
19:42:36:1110,-0.0107,-0.0787,-0.0979,0.126
19:42:36:1160,0.0030,-0.0650,-0.0980,0.118
19:42:36:1220,0.0030,-0.0650,-0.0980,0.118
19:42:36:1260,0.0030,-0.0650,-0.0980,0.118
19:42:36:1450,0.0030,-0.0650,-0.0980,0.118
19:42:36:1460,-0.0243,-0.0650,-0.0980,0.120
19:42:36:1460,-0.0243,-0.0650,-0.0980,0.120
19:42:36:1470,-0.0243,-0.0650,-0.0980,0.120
19:42:36:1510,-0.0243,-0.0650,-0.0980,0.120
19:42:36:1560,-0.0107,-0.0514,-0.0980,0.111
19:42:36:1610,-0.0107,-0.0514,-0.0980,0.111
19:42:36:1650,-0.0107,-0.0514,-0.0980,0.111
19:42:36:1710,-0.0107,-0.0514,-0.0980,0.111
19:42:36:1750,-0.0106,-0.0786,-0.0980,0.126
19:42:36:1800,-0.0106,-0.0786,-0.0980,0.126
19:42:36:1850,-0.0106,-0.0786,-0.0980,0.126
19:42:36:1900,-0.0106,-0.0786,-0.0980,0.126
19:42:36:1970,-0.0106,-0.0650,-0.1116,0.130
19:42:36:2000,-0.0106,-0.0650,-0.1116,0.130
19:42:36:2050,-0.0106,-0.0650,-0.1116,0.130
19:42:36:2100,-0.0106,-0.0650,-0.1116,0.130
19:42:36:2150,-0.0106,-0.0786,-0.0980,0.126
19:42:36:2200,-0.0106,-0.0786,-0.0980,0.126
19:42:36:2250,-0.0106,-0.0786,-0.0980,0.126
19:42:36:2450,-0.0106,-0.0786,-0.0980,0.126
19:42:36:2460,-0.0105,-0.0650,-0.0980,0.118
19:42:36:2460,-0.0105,-0.0650,-0.0980,0.118
19:42:36:2460,-0.0105,-0.0650,-0.0980,0.118
19:42:36:2500,-0.0105,-0.0650,-0.0980,0.118
19:42:36:2550,0.0032,-0.0650,-0.0980,0.118
19:42:36:2600,0.0032,-0.0650,-0.0980,0.118
19:42:36:2650,0.0032,-0.0650,-0.0980,0.118
19:42:36:2700,0.0032,-0.0650,-0.0980,0.118
19:42:36:2750,-0.0102,-0.0650,-0.0708,0.097
19:42:36:2800,-0.0102,-0.0650,-0.0708,0.097
19:42:36:2839,-0.0102,-0.0650,-0.0708,0.097
19:42:36:2890,-0.0102,-0.0650,-0.0708,0.097
19:42:36:2940,-0.0099,-0.0649,-0.1117,0.130
19:42:36:2990,-0.0099,-0.0649,-0.1117,0.130
19:42:36:3040,-0.0099,-0.0649,-0.1117,0.130
19:42:36:3090,-0.0099,-0.0649,-0.1117,0.130
19:42:36:3140,0.0041,-0.0649,-0.0981,0.118
19:42:36:3190,0.0041,-0.0649,-0.0981,0.118
19:42:36:3250,0.0041,-0.0649,-0.0981,0.118
19:42:36:3449,0.0041,-0.0649,-0.0981,0.118
19:42:36:3459,0.0043,-0.0648,-0.0845,0.107
19:42:36:3459,0.0043,-0.0648,-0.0845,0.107
19:42:36:3459,0.0043,-0.0648,-0.0845,0.107
19:42:36:3479,0.0043,-0.0648,-0.0845,0.107
19:42:36:3530,0.0046,-0.0648,-0.0846,0.107
19:42:36:3580,0.0046,-0.0648,-0.0846,0.107
19:42:36:3630,0.0046,-0.0648,-0.0846,0.107
19:42:36:3680,0.0046,-0.0648,-0.0846,0.107
19:42:36:3730,-0.0089,-0.0783,-0.0983,0.126
19:42:36:3790,-0.0089,-0.0783,-0.0983,0.126
19:42:36:3830,-0.0089,-0.0783,-0.0983,0.126
19:42:36:3880,-0.0089,-0.0783,-0.0983,0.126
19:42:36:3930,-0.0087,-0.0646,-0.0984,0.118
19:42:36:3980,-0.0087,-0.0646,-0.0984,0.118
19:42:36:4030,-0.0087,-0.0646,-0.0984,0.118
19:42:36:4079,-0.0087,-0.0646,-0.0984,0.118
19:42:36:4130,0.0050,-0.0644,-0.0849,0.107
19:42:36:4180,0.0050,-0.0644,-0.0849,0.107
19:42:36:4220,0.0050,-0.0644,-0.0849,0.107
19:42:36:4270,0.0050,-0.0644,-0.0849,0.107
19:42:36:4330,0.0051,-0.0505,-0.0986,0.111
19:42:36:4370,0.0051,-0.0505,-0.0986,0.111
19:42:36:4420,0.0051,-0.0505,-0.0986,0.111
19:42:36:4610,0.0051,-0.0505,-0.0986,0.111
19:42:36:4620,0.0051,-0.0776,-0.1124,0.137
19:42:36:4630,0.0051,-0.0776,-0.1124,0.137
19:42:36:4630,0.0051,-0.0776,-0.1124,0.137
19:42:36:4680,0.0051,-0.0776,-0.1124,0.137
19:42:36:4720,0.0051,-0.0776,-0.1124,0.137
19:42:36:4770,-0.0222,-0.0638,-0.0989,0.120
19:42:36:4860,-0.0222,-0.0638,-0.0989,0.120
19:42:36:4880,-0.0222,-0.0638,-0.0989,0.120
19:42:36:4920,-0.0222,-0.0638,-0.0989,0.120
19:42:36:4960,-0.0086,-0.0637,-0.1126,0.130
19:42:36:5020,-0.0086,-0.0637,-0.1126,0.130
19:42:36:5070,-0.0086,-0.0637,-0.1126,0.130
19:42:36:5130,-0.0086,-0.0637,-0.1126,0.130
19:42:36:5160,0.0049,-0.0228,-0.2215,0.223
19:42:36:5210,0.0049,-0.0228,-0.2215,0.223
19:42:36:5260,0.0049,-0.0228,-0.2215,0.223
19:42:36:5320,0.0049,-0.0228,-0.2215,0.223
19:42:36:5360,-0.0089,-0.1590,0.0781,0.177
19:42:36:5410,-0.0089,-0.1590,0.0781,0.177
19:42:36:5610,-0.0089,-0.1590,0.0781,0.177
19:42:36:5610,-0.0089,-0.1590,0.0781,0.177
19:42:36:5620,-0.0089,-0.0499,-0.0718,0.088
19:42:36:5620,-0.0089,-0.0499,-0.0718,0.088
19:42:36:5659,-0.0089,-0.0499,-0.0718,0.088
19:42:36:5699,-0.0089,-0.0499,-0.0718,0.088
19:42:36:5750,0.0047,-0.0499,-0.2489,0.254
19:42:36:5800,0.0047,-0.0499,-0.2489,0.254
19:42:36:5850,0.0047,-0.0499,-0.2489,0.254
19:42:36:5910,0.0047,-0.0499,-0.2489,0.254
19:42:36:5960,-0.0089,0.0046,-0.2489,0.249
19:42:36:6000,-0.0089,0.0046,-0.2489,0.249
19:42:36:6060,-0.0089,0.0046,-0.2489,0.249
19:42:36:6100,-0.0089,0.0046,-0.2489,0.249
19:42:36:6150,0.0182,-0.1185,-0.0987,0.155
19:42:36:6200,0.0182,-0.1185,-0.0987,0.155
19:42:36:6250,0.0182,-0.1185,-0.0987,0.155
19:42:36:6440,0.0182,-0.1185,-0.0987,0.155
19:42:36:6450,-0.0227,-0.2412,0.2282,0.333
19:42:36:6450,-0.0227,-0.2412,0.2282,0.333
19:42:36:6450,-0.0227,-0.2412,0.2282,0.333
19:42:36:6500,-0.0227,-0.2412,0.2282,0.333
19:42:36:6540,-0.0635,0.0992,-0.2212,0.251
19:42:36:6590,-0.0635,0.0992,-0.2212,0.251
19:42:36:6640,-0.0635,0.0992,-0.2212,0.251
19:42:36:6690,-0.0635,0.0992,-0.2212,0.251
19:42:36:6740,0.0319,-0.2411,0.1192,0.271
19:42:36:6790,0.0319,-0.2411,0.1192,0.271
19:42:36:6840,0.0319,-0.2411,0.1192,0.271
19:42:36:6889,0.0319,-0.2411,0.1192,0.271
19:42:36:6959,-0.0225,0.0723,-0.3576,0.366
19:42:36:6990,-0.0225,0.0723,-0.3576,0.366
19:42:36:7040,-0.0225,0.0723,-0.3576,0.366
19:42:36:7090,-0.0225,0.0723,-0.3576,0.366
19:42:36:7140,-0.0087,-0.1454,-0.0308,0.149
19:42:36:7190,-0.0087,-0.1454,-0.0308,0.149
19:42:36:7240,-0.0087,-0.1454,-0.0308,0.149
19:42:36:7440,-0.0087,-0.1454,-0.0308,0.149
19:42:36:7450,0.0052,-0.0226,-0.1400,0.142
19:42:36:7450,0.0052,-0.0226,-0.1400,0.142
19:42:36:7450,0.0052,-0.0226,-0.1400,0.142
19:42:36:7480,0.0052,-0.0226,-0.1400,0.142
19:42:36:7520,-0.0082,-0.1310,0.0094,0.132
19:42:36:7580,-0.0082,-0.1310,0.0094,0.132
19:42:36:7630,-0.0082,-0.1310,0.0094,0.132
19:42:36:7680,-0.0082,-0.1310,0.0094,0.132
19:42:36:7730,0.0328,-0.1302,-0.0592,0.147
19:42:36:7780,0.0328,-0.1302,-0.0592,0.147
19:42:36:7830,0.0328,-0.1302,-0.0592,0.147
19:42:36:7880,0.0328,-0.1302,-0.0592,0.147
19:42:36:7930,-0.0080,0.0610,-0.2366,0.244
19:42:36:7980,-0.0080,0.0610,-0.2366,0.244
19:42:36:8030,-0.0080,0.0610,-0.2366,0.244
19:42:36:8080,-0.0080,0.0610,-0.2366,0.244
19:42:36:8129,-0.0215,-0.2786,-0.0056,0.280
19:42:36:8179,-0.0215,-0.2786,-0.0056,0.280
19:42:36:8220,-0.0215,-0.2786,-0.0056,0.280
19:42:36:8440,-0.0215,-0.2786,-0.0056,0.280
19:42:36:8450,0.0467,-0.3032,0.5919,0.667
19:42:36:8450,0.0467,-0.3032,0.5919,0.667
19:42:36:8450,0.0467,-0.3032,0.5919,0.667
19:42:36:8470,0.0467,-0.3032,0.5919,0.667
19:42:36:8520,0.0467,-0.3032,0.5919,0.667
19:42:36:8570,0.0195,-0.0268,-0.0509,0.061
19:42:36:8620,0.0195,-0.0268,-0.0509,0.061
19:42:36:8670,0.0195,-0.0268,-0.0509,0.061
19:42:36:8720,0.0195,-0.0268,-0.0509,0.061
19:42:36:8780,0.0741,-0.0780,-0.4345,0.448
19:42:36:8810,0.0741,-0.0780,-0.4345,0.448
19:42:36:8860,0.0741,-0.0780,-0.4345,0.448
19:42:36:8920,0.0741,-0.0780,-0.4345,0.448
19:42:36:8960,-0.0759,-0.1426,-0.0282,0.164
19:42:36:9020,-0.0759,-0.1426,-0.0282,0.164
19:42:36:9060,-0.0759,-0.1426,-0.0282,0.164
19:42:36:9120,-0.0759,-0.1426,-0.0282,0.164
19:42:36:9160,-0.0623,-0.3971,0.6772,0.787
19:42:36:9210,-0.0623,-0.3971,0.6772,0.787
19:42:36:9260,-0.0623,-0.3971,0.6772,0.787
19:42:36:9310,-0.0623,-0.3971,0.6772,0.787
19:42:36:9360,-0.1168,-0.1056,0.0742,0.174
19:42:36:9410,-0.1168,-0.1056,0.0742,0.174
19:42:36:9600,-0.1168,-0.1056,0.0742,0.174
19:42:36:9610,-0.1168,-0.1056,0.0742,0.174
19:42:36:9610,-0.0077,-0.1128,-0.2026,0.232
19:42:36:9610,-0.0077,-0.1128,-0.2026,0.232
19:42:36:9660,-0.0077,-0.1128,-0.2026,0.232
19:42:36:9710,-0.0077,-0.1128,-0.2026,0.232
19:42:36:9750,0.0197,0.1247,-0.5471,0.561
19:42:36:9800,0.0197,0.1247,-0.5471,0.561
19:42:36:9850,0.0197,0.1247,-0.5471,0.561
19:42:36:9910,0.0197,0.1247,-0.5471,0.561
19:42:36:9950,-0.0347,-0.3186,0.2387,0.400
19:42:37:0000,-0.0347,-0.3186,0.2387,0.400
19:42:37:0050,-0.0347,-0.3186,0.2387,0.400
19:42:37:0100,-0.0347,-0.3186,0.2387,0.400
19:42:37:0150,0.0743,0.0683,-0.3507,0.365
19:42:37:0200,0.0743,0.0683,-0.3507,0.365
19:42:37:0240,0.0743,0.0683,-0.3507,0.365
19:42:37:0300,0.0743,0.0683,-0.3507,0.365
19:42:37:0350,-0.0209,-0.2930,0.1353,0.323
19:42:37:0400,-0.0209,-0.2930,0.1353,0.323
19:42:37:0600,-0.0209,-0.2930,0.1353,0.323
19:42:37:0610,-0.0209,-0.2930,0.1353,0.323
19:42:37:0610,0.0745,0.3112,-0.9168,0.971
19:42:37:0620,0.0745,0.3112,-0.9168,0.971
19:42:37:0650,0.0745,0.3112,-0.9168,0.971
19:42:37:0690,0.0745,0.3112,-0.9168,0.971
19:42:37:0740,0.0337,-0.0395,-0.4152,0.418
19:42:37:0790,0.0337,-0.0395,-0.4152,0.418
19:42:37:0840,0.0337,-0.0395,-0.4152,0.418
19:42:37:0890,0.0337,-0.0395,-0.4152,0.418
19:42:37:0940,0.0337,0.0297,-0.2934,0.297
19:42:37:0990,0.0337,0.0297,-0.2934,0.297
19:42:37:1040,0.0337,0.0297,-0.2934,0.297
19:42:37:1090,0.0337,0.0297,-0.2934,0.297
19:42:37:1140,-0.0073,-0.0523,0.0201,0.056
19:42:37:1190,-0.0073,-0.0523,0.0201,0.056
19:42:37:1240,-0.0073,-0.0523,0.0201,0.056
19:42:37:1419,-0.0073,-0.0523,0.0201,0.056
19:42:37:1429,0.2922,-0.6386,-0.0475,0.704
19:42:37:1429,0.2922,-0.6386,-0.0475,0.704
19:42:37:1429,0.2922,-0.6386,-0.0475,0.704
19:42:37:1480,0.2922,-0.6386,-0.0475,0.704
19:42:37:1520,-0.0774,1.8774,-4.6802,5.043
19:42:37:1580,-0.0774,1.8774,-4.6802,5.043
19:42:37:1630,-0.0774,1.8774,-4.6802,5.043
19:42:37:1680,-0.0774,1.8774,-4.6802,5.043
19:42:37:1729,0.1106,-0.1473,-0.4154,0.454
19:42:37:1780,0.1106,-0.1473,-0.4154,0.454
19:42:37:1830,0.1106,-0.1473,-0.4154,0.454
19:42:37:1880,0.1106,-0.1473,-0.4154,0.454
19:42:37:1940,-0.0149,0.4113,-1.0646,1.141
19:42:37:1980,-0.0149,0.4113,-1.0646,1.141
19:42:37:2030,-0.0149,0.4113,-1.0646,1.141
