time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19:38:23:2660,-0.1811,-0.2821,-0.9129,0.973
19:38:23:2849,-0.1928,-0.9097,1.4674,1.737
19:38:23:2859,-0.1928,-0.9097,1.4674,1.737
19:38:23:2859,-0.1928,-0.9097,1.4674,1.737
19:38:23:2859,-0.1928,-0.9097,1.4674,1.737
19:38:23:2900,0.0835,-0.5978,-0.3561,0.701
19:38:23:2960,0.0835,-0.5978,-0.3561,0.701
19:38:23:3000,0.0835,-0.5978,-0.3561,0.701
19:38:23:3050,0.0835,-0.5978,-0.3561,0.701
19:38:23:3110,0.2368,-0.4910,-0.2589,0.603
19:38:23:3150,0.2368,-0.4910,-0.2589,0.603
19:38:23:3210,0.2368,-0.4910,-0.2589,0.603
19:38:23:3240,0.2368,-0.4910,-0.2589,0.603
19:38:23:3300,-0.0733,-0.5081,-0.4743,0.699
19:38:23:3350,-0.0733,-0.5081,-0.4743,0.699
19:38:23:3400,-0.0733,-0.5081,-0.4743,0.699
19:38:23:3449,-0.0733,-0.5081,-0.4743,0.699
19:38:23:3489,-0.0977,-0.7702,0.6856,1.036
19:38:23:3550,-0.0977,-0.7702,0.6856,1.036
19:38:23:3590,-0.0977,-0.7702,0.6856,1.036
19:38:23:3640,-0.0977,-0.7702,0.6856,1.036
19:38:23:3690,0.0682,-1.0457,1.3003,1.670
19:38:23:3750,0.0682,-1.0457,1.3003,1.670
19:38:23:3790,0.0682,-1.0457,1.3003,1.670
19:38:23:3840,0.0682,-1.0457,1.3003,1.670
19:38:23:4020,0.2474,-0.0394,-0.2928,0.385
19:38:23:4030,0.2474,-0.0394,-0.2928,0.385
19:38:23:4030,0.2474,-0.0394,-0.2928,0.385
19:38:23:4040,0.2474,-0.0394,-0.2928,0.385
19:38:23:4089,0.0581,-0.1941,-0.4673,0.509
19:38:23:4140,0.0581,-0.1941,-0.4673,0.509
19:38:23:4180,0.0581,-0.1941,-0.4673,0.509
19:38:23:4230,0.0581,-0.1941,-0.4673,0.509
19:38:23:4290,0.1265,-0.0575,-1.3036,1.311
19:38:23:4330,0.1265,-0.0575,-1.3036,1.311
19:38:23:4390,0.1265,-0.0575,-1.3036,1.311
19:38:23:4430,0.1265,-0.0575,-1.3036,1.311
19:38:23:4480,0.2628,0.1585,-0.2997,0.429
19:38:23:4550,0.2628,0.1585,-0.2997,0.429
19:38:23:4580,0.2628,0.1585,-0.2997,0.429
19:38:23:4630,0.2628,0.1585,-0.2997,0.429
19:38:23:4680,0.1941,-0.2439,-0.6132,0.688
19:38:23:4730,0.1941,-0.2439,-0.6132,0.688
19:38:23:4780,0.1941,-0.2439,-0.6132,0.688
19:38:23:4830,0.1941,-0.2439,-0.6132,0.688
19:38:23:5020,0.1650,-0.1877,-0.0109,0.250
19:38:23:5020,0.1650,-0.1877,-0.0109,0.250
19:38:23:5030,0.1650,-0.1877,-0.0109,0.250
19:38:23:5030,0.1650,-0.1877,-0.0109,0.250
19:38:23:5070,0.0932,-0.1519,0.1875,0.259
19:38:23:5130,0.0932,-0.1519,0.1875,0.259
19:38:23:5170,0.0932,-0.1519,0.1875,0.259
19:38:23:5220,0.0932,-0.1519,0.1875,0.259
19:38:23:5280,0.1691,-0.2272,0.1287,0.311
19:38:23:5320,0.1691,-0.2272,0.1287,0.311
19:38:23:5370,0.1691,-0.2272,0.1287,0.311
19:38:23:5420,0.1691,-0.2272,0.1287,0.311
19:38:23:5470,0.1691,-0.2272,0.1287,0.311
19:38:23:5520,0.1889,-0.0439,-0.0660,0.205
19:38:23:5570,0.1889,-0.0439,-0.0660,0.205
19:38:23:5620,0.1889,-0.0439,-0.0660,0.205
19:38:23:5669,0.1889,-0.0439,-0.0660,0.205
19:38:23:5850,0.1389,0.3831,-0.8453,0.938
19:38:23:5860,0.1389,0.3831,-0.8453,0.938
19:38:23:5860,0.1389,0.3831,-0.8453,0.938
19:38:23:5860,0.1389,0.3831,-0.8453,0.938
19:38:23:5920,0.2368,0.0165,-0.4915,0.546
19:38:23:5970,0.2368,0.0165,-0.4915,0.546
19:38:23:6010,0.2368,0.0165,-0.4915,0.546
19:38:23:6060,0.2368,0.0165,-0.4915,0.546
19:38:23:6120,0.3059,0.1883,-0.2420,0.433
19:38:23:6160,0.3059,0.1883,-0.2420,0.433
19:38:23:6210,0.3059,0.1883,-0.2420,0.433
19:38:23:6260,0.3059,0.1883,-0.2420,0.433
19:38:23:6310,0.1976,-0.1883,-0.4667,0.541
19:38:23:6370,0.1976,-0.1883,-0.4667,0.541
19:38:23:6410,0.1976,-0.1883,-0.4667,0.541
19:38:23:6460,0.1976,-0.1883,-0.4667,0.541
19:38:23:6510,0.1571,-0.7570,-0.9357,1.214
19:38:23:6570,0.1571,-0.7570,-0.9357,1.214
19:38:23:6610,0.1571,-0.7570,-0.9357,1.214
19:38:23:6660,0.1571,-0.7570,-0.9357,1.214
19:38:23:6850,0.0082,-0.6171,-1.7182,1.826
19:38:23:6850,0.0082,-0.6171,-1.7182,1.826
19:38:23:6860,0.0082,-0.6171,-1.7182,1.826
19:38:23:6860,0.0082,-0.6171,-1.7182,1.826
19:38:23:6899,0.1054,-1.5791,-1.0579,1.904
19:38:23:6959,0.1054,-1.5791,-1.0579,1.904
19:38:23:7000,0.1054,-1.5791,-1.0579,1.904
19:38:23:7050,0.1054,-1.5791,-1.0579,1.904
19:38:23:7100,-0.0957,-1.3158,-1.3236,1.869
19:38:23:7150,-0.0957,-1.3158,-1.3236,1.869
19:38:23:7200,-0.0957,-1.3158,-1.3236,1.869
19:38:23:7250,-0.0957,-1.3158,-1.3236,1.869
19:38:23:7300,0.1126,-0.7966,-1.6417,1.828
19:38:23:7340,0.1126,-0.7966,-1.6417,1.828
19:38:23:7390,0.1126,-0.7966,-1.6417,1.828
19:38:23:7440,0.1126,-0.7966,-1.6417,1.828
19:38:23:7490,0.0220,-0.8063,-0.0684,0.809
19:38:23:7540,0.0220,-0.8063,-0.0684,0.809
19:38:23:7600,0.0220,-0.8063,-0.0684,0.809
19:38:23:7640,0.0220,-0.8063,-0.0684,0.809
19:38:23:7700,0.0139,0.1003,-0.1866,0.212
19:38:23:7740,0.0139,0.1003,-0.1866,0.212
19:38:23:7790,0.0139,0.1003,-0.1866,0.212
19:38:23:7840,0.0139,0.1003,-0.1866,0.212
19:38:23:8010,-0.0070,0.0988,0.8498,0.856
19:38:23:8010,-0.0070,0.0988,0.8498,0.856
19:38:23:8020,-0.0070,0.0988,0.8498,0.856
19:38:23:8040,-0.0070,0.0988,0.8498,0.856
19:38:23:8090,-0.0816,0.4675,0.3319,0.579
19:38:23:8139,-0.0816,0.4675,0.3319,0.579
19:38:23:8189,-0.0816,0.4675,0.3319,0.579
19:38:23:8240,-0.0816,0.4675,0.3319,0.579
19:38:23:8280,0.0760,1.0517,-0.6749,1.252
19:38:23:8330,0.0760,1.0517,-0.6749,1.252
19:38:23:8380,0.0760,1.0517,-0.6749,1.252
19:38:23:8430,0.0760,1.0517,-0.6749,1.252
19:38:23:8480,-0.1060,0.4906,0.1443,0.522
19:38:23:8530,-0.1060,0.4906,0.1443,0.522
19:38:23:8580,-0.1060,0.4906,0.1443,0.522
19:38:23:8630,-0.1060,0.4906,0.1443,0.522
19:38:23:8700,-0.0690,0.3653,-0.2486,0.447
19:38:23:8740,-0.0690,0.3653,-0.2486,0.447
19:38:23:8780,-0.0690,0.3653,-0.2486,0.447
19:38:23:8830,-0.0690,0.3653,-0.2486,0.447
19:38:23:8880,-0.2350,0.1598,-0.3295,0.435
19:38:23:8940,-0.2350,0.1598,-0.3295,0.435
19:38:23:8970,-0.2350,0.1598,-0.3295,0.435
19:38:23:9170,-0.2350,0.1598,-0.3295,0.435
19:38:23:9180,-0.2768,0.1319,-0.9419,0.991
19:38:23:9180,-0.2768,0.1319,-0.9419,0.991
19:38:23:9180,-0.2768,0.1319,-0.9419,0.991
19:38:23:9230,-0.2768,0.1319,-0.9419,0.991
19:38:23:9270,-0.2768,0.1319,-0.9419,0.991
19:38:23:9320,-0.3439,0.0844,-1.4413,1.484
19:38:23:9370,-0.3439,0.0844,-1.4413,1.484
19:38:23:9420,-0.3439,0.0844,-1.4413,1.484
19:38:23:9470,-0.3439,0.0844,-1.4413,1.484
19:38:23:9530,-0.5719,-0.2423,0.3249,0.701
19:38:23:9560,-0.5719,-0.2423,0.3249,0.701
19:38:23:9610,-0.5719,-0.2423,0.3249,0.701
19:38:23:9670,-0.5719,-0.2423,0.3249,0.701
19:38:23:9720,-0.5106,0.0939,-0.2623,0.582
19:38:23:9780,-0.5106,0.0939,-0.2623,0.582
19:38:23:9810,-0.5106,0.0939,-0.2623,0.582
19:38:24:0010,-0.5106,0.0939,-0.2623,0.582
19:38:24:0020,-0.3778,0.6273,-1.1444,1.359
19:38:24:0020,-0.3778,0.6273,-1.1444,1.359
19:38:24:0030,-0.3778,0.6273,-1.1444,1.359
19:38:24:0060,-0.3778,0.6273,-1.1444,1.359
19:38:24:0110,-0.3237,-0.2000,0.9960,1.066
19:38:24:0160,-0.3237,-0.2000,0.9960,1.066
19:38:24:0210,-0.3237,-0.2000,0.9960,1.066
19:38:24:0280,-0.3237,-0.2000,0.9960,1.066
19:38:24:0310,-0.1994,1.1069,-1.6553,2.001
19:38:24:0360,-0.1994,1.1069,-1.6553,2.001
19:38:24:0410,-0.1994,1.1069,-1.6553,2.001
19:38:24:0460,-0.1994,1.1069,-1.6553,2.001
19:38:24:0500,-0.1556,0.7643,-0.6828,1.037
19:38:24:0560,-0.1556,0.7643,-0.6828,1.037
19:38:24:0610,-0.1556,0.7643,-0.6828,1.037
19:38:24:0650,-0.1556,0.7643,-0.6828,1.037
19:38:24:0840,-0.1246,0.7771,-0.6784,1.039
19:38:24:0850,-0.1246,0.7771,-0.6784,1.039
19:38:24:0850,-0.1246,0.7771,-0.6784,1.039
19:38:24:0850,-0.1246,0.7771,-0.6784,1.039
19:38:24:0900,-0.1886,0.3409,0.0745,0.397
19:38:24:0960,-0.1886,0.3409,0.0745,0.397
19:38:24:1000,-0.1886,0.3409,0.0745,0.397
19:38:24:1040,-0.1886,0.3409,0.0745,0.397
19:38:24:1090,-0.1843,0.2315,-0.1260,0.322
19:38:24:1140,-0.1843,0.2315,-0.1260,0.322
19:38:24:1200,-0.1843,0.2315,-0.1260,0.322
19:38:24:1250,-0.1843,0.2315,-0.1260,0.322
19:38:24:1300,-0.0176,-0.0284,-0.5987,0.600
19:38:24:1360,-0.0176,-0.0284,-0.5987,0.600
19:38:24:1390,-0.0176,-0.0284,-0.5987,0.600
19:38:24:1440,-0.0176,-0.0284,-0.5987,0.600
19:38:24:1490,0.0386,0.0799,-0.6767,0.682
19:38:24:1540,0.0386,0.0799,-0.6767,0.682
19:38:24:1590,0.0386,0.0799,-0.6767,0.682
19:38:24:1640,0.0386,0.0799,-0.6767,0.682
19:38:24:1690,-0.0701,-0.2314,-0.6203,0.666
19:38:24:1739,-0.0701,-0.2314,-0.6203,0.666
19:38:24:1790,-0.0701,-0.2314,-0.6203,0.666
19:38:24:1850,-0.0701,-0.2314,-0.6203,0.666
19:38:24:1900,-0.0988,-0.4190,-0.0607,0.435
19:38:24:1940,-0.0988,-0.4190,-0.0607,0.435
19:38:24:1990,-0.0988,-0.4190,-0.0607,0.435
19:38:24:2130,-0.0988,-0.4190,-0.0607,0.435
19:38:24:2140,-0.0743,-0.3738,-0.2784,0.472
19:38:24:2140,-0.0743,-0.3738,-0.2784,0.472
19:38:24:2240,-0.0743,-0.3738,-0.2784,0.472
19:38:24:2250,-0.0743,-0.3738,-0.2784,0.472
19:38:24:2280,-0.0785,-0.3655,-0.0354,0.375
19:38:24:2350,-0.0785,-0.3655,-0.0354,0.375
19:38:24:2380,-0.0785,-0.3655,-0.0354,0.375
19:38:24:2430,-0.0785,-0.3655,-0.0354,0.375
19:38:24:2480,0.0104,-0.4511,0.1523,0.476
19:38:24:2520,0.0104,-0.4511,0.1523,0.476
19:38:24:2570,0.0104,-0.4511,0.1523,0.476
19:38:24:2630,0.0104,-0.4511,0.1523,0.476
19:38:24:2680,0.0292,-0.5469,0.6375,0.840
19:38:24:2730,0.0292,-0.5469,0.6375,0.840
19:38:24:2770,0.0292,-0.5469,0.6375,0.840
19:38:24:2819,0.0292,-0.5469,0.6375,0.840
19:38:24:2870,-0.0354,-0.2729,0.5494,0.614
19:38:24:2920,-0.0354,-0.2729,0.5494,0.614
19:38:24:2970,-0.0354,-0.2729,0.5494,0.614
19:38:24:3120,-0.0354,-0.2729,0.5494,0.614
19:38:24:3120,-0.0354,-0.2729,0.5494,0.614
19:38:24:3130,0.1030,-0.5581,1.2299,1.355
19:38:24:3220,0.1030,-0.5581,1.2299,1.355
19:38:24:3220,0.1030,-0.5581,1.2299,1.355
19:38:24:3270,0.1030,-0.5581,1.2299,1.355
19:38:24:3320,0.1038,-0.5096,0.5849,0.783
19:38:24:3370,0.1038,-0.5096,0.5849,0.783
19:38:24:3410,0.1038,-0.5096,0.5849,0.783
19:38:24:3459,0.1038,-0.5096,0.5849,0.783
19:38:24:3510,0.0763,-0.4655,0.4382,0.644
19:38:24:3560,0.0763,-0.4655,0.4382,0.644
19:38:24:3610,0.0763,-0.4655,0.4382,0.644
19:38:24:3690,0.0763,-0.4655,0.4382,0.644
19:38:24:3710,0.1028,-0.3728,-0.0948,0.398
19:38:24:3770,0.1028,-0.3728,-0.0948,0.398
19:38:24:3810,0.1028,-0.3728,-0.0948,0.398
19:38:24:3860,0.1028,-0.3728,-0.0948,0.398
19:38:24:3910,0.0748,-0.3435,-0.1268,0.374
19:38:24:3960,0.0748,-0.3435,-0.1268,0.374
19:38:24:4130,0.0748,-0.3435,-0.1268,0.374
19:38:24:4140,0.0748,-0.3435,-0.1268,0.374
19:38:24:4140,0.0604,-0.4063,-0.0929,0.421
19:38:24:4150,0.0604,-0.4063,-0.0929,0.421
19:38:24:4240,0.0604,-0.4063,-0.0929,0.421
19:38:24:4250,0.0604,-0.4063,-0.0929,0.421
19:38:24:4310,0.0729,-0.4283,0.0906,0.444
19:38:24:4350,0.0729,-0.4283,0.0906,0.444
19:38:24:4400,0.0729,-0.4283,0.0906,0.444
19:38:24:4450,0.0729,-0.4283,0.0906,0.444
19:38:24:4510,0.0442,-0.2743,-0.0250,0.279
19:38:24:4550,0.0442,-0.2743,-0.0250,0.279
19:38:24:4600,0.0442,-0.2743,-0.0250,0.279
19:38:24:4650,0.0442,-0.2743,-0.0250,0.279
19:38:24:4700,0.0283,-0.1500,-0.1391,0.207
19:38:24:4750,0.0283,-0.1500,-0.1391,0.207
19:38:24:4800,0.0283,-0.1500,-0.1391,0.207
19:38:24:4930,0.0283,-0.1500,-0.1391,0.207
19:38:24:4940,-0.0156,-0.0424,-0.0606,0.076
19:38:24:4960,-0.0156,-0.0424,-0.0606,0.076
19:38:24:5030,-0.0156,-0.0424,-0.0606,0.076
19:38:24:5040,-0.0156,-0.0424,-0.0606,0.076
19:38:24:5090,-0.0189,0.0478,-0.0206,0.055
19:38:24:5150,-0.0189,0.0478,-0.0206,0.055
19:38:24:5190,-0.0189,0.0478,-0.0206,0.055
19:38:24:5240,-0.0189,0.0478,-0.0206,0.055
19:38:24:5290,-0.0088,0.0535,0.1438,0.154
19:38:24:5340,-0.0088,0.0535,0.1438,0.154
19:38:24:5390,-0.0088,0.0535,0.1438,0.154
19:38:24:5440,-0.0088,0.0535,0.1438,0.154
19:38:24:5510,-0.0391,0.1519,-0.0034,0.157
19:38:24:5540,-0.0391,0.1519,-0.0034,0.157
19:38:24:5590,-0.0391,0.1519,-0.0034,0.157
19:38:24:5639,-0.0391,0.1519,-0.0034,0.157
19:38:24:5689,-0.0552,0.2057,-0.1754,0.276
19:38:24:5729,-0.0552,0.2057,-0.1754,0.276
19:38:24:5790,-0.0552,0.2057,-0.1754,0.276
19:38:24:5960,-0.0552,0.2057,-0.1754,0.276
19:38:24:5970,-0.0706,0.1041,-0.0577,0.138
19:38:24:5980,-0.0706,0.1041,-0.0577,0.138
19:38:24:5980,-0.0706,0.1041,-0.0577,0.138
19:38:24:6090,-0.0706,0.1041,-0.0577,0.138
19:38:24:6100,-0.0447,0.2006,-0.5487,0.586
19:38:24:6130,-0.0447,0.2006,-0.5487,0.586
19:38:24:6180,-0.0447,0.2006,-0.5487,0.586
19:38:24:6230,-0.0447,0.2006,-0.5487,0.586
19:38:24:6280,-0.1274,0.1287,-0.2873,0.340
19:38:24:6340,-0.1274,0.1287,-0.2873,0.340
19:38:24:6380,-0.1274,0.1287,-0.2873,0.340
19:38:24:6420,-0.1274,0.1287,-0.2873,0.340
19:38:24:6470,-0.1417,0.2704,-0.5270,0.609
19:38:24:6520,-0.1417,0.2704,-0.5270,0.609
19:38:24:6570,-0.1417,0.2704,-0.5270,0.609
19:38:24:6620,-0.1417,0.2704,-0.5270,0.609
19:38:24:6670,-0.0192,0.2990,-0.4915,0.576
19:38:24:6720,-0.0192,0.2990,-0.4915,0.576
19:38:24:6770,-0.0192,0.2990,-0.4915,0.576
19:38:24:6899,-0.0192,0.2990,-0.4915,0.576
19:38:24:6909,0.1037,0.4185,-0.8072,0.915
19:38:24:6909,0.1037,0.4185,-0.8072,0.915
19:38:24:6969,0.1037,0.4185,-0.8072,0.915
19:38:24:7010,0.1037,0.4185,-0.8072,0.915
19:38:24:7060,0.1037,0.4185,-0.8072,0.915
19:38:24:7120,0.1046,-0.0893,0.0487,0.146
19:38:24:7160,0.1046,-0.0893,0.0487,0.146
19:38:24:7210,0.1046,-0.0893,0.0487,0.146
19:38:24:7260,0.1046,-0.0893,0.0487,0.146
19:38:24:7310,0.0646,0.2865,-0.8375,0.887
19:38:24:7360,0.0646,0.2865,-0.8375,0.887
19:38:24:7410,0.0646,0.2865,-0.8375,0.887
19:38:24:7460,0.0646,0.2865,-0.8375,0.887
19:38:24:7510,0.2284,-0.3876,-1.2464,1.325
19:38:24:7560,0.2284,-0.3876,-1.2464,1.325
19:38:24:7610,0.2284,-0.3876,-1.2464,1.325
19:38:24:7660,0.2284,-0.3876,-1.2464,1.325
19:38:24:7710,0.2819,-1.6071,-2.2678,2.794
19:38:24:7760,0.2819,-1.6071,-2.2678,2.794
19:38:24:7810,0.2819,-1.6071,-2.2678,2.794
19:38:24:7860,0.2819,-1.6071,-2.2678,2.794
19:38:24:7910,-0.1566,-1.9281,-3.4796,3.981
19:38:24:7950,-0.1566,-1.9281,-3.4796,3.981
19:38:24:8060,-0.1566,-1.9281,-3.4796,3.981
19:38:24:8070,-0.1566,-1.9281,-3.4796,3.981
19:38:24:8100,0.0408,-3.4435,-5.6474,6.615
19:38:24:8159,0.0408,-3.4435,-5.6474,6.615
19:38:24:8210,0.0408,-3.4435,-5.6474,6.615
19:38:24:8250,0.0408,-3.4435,-5.6474,6.615
19:38:24:8300,-0.3461,-3.9931,-2.8655,4.927
19:38:24:8350,-0.3461,-3.9931,-2.8655,4.927
19:38:24:8400,-0.3461,-3.9931,-2.8655,4.927
19:38:24:8450,-0.3461,-3.9931,-2.8655,4.927
19:38:24:8490,-0.1069,-4.1117,-4.0527,5.774
19:38:24:8550,-0.1069,-4.1117,-4.0527,5.774
19:38:24:8600,-0.1069,-4.1117,-4.0527,5.774
19:38:24:8660,-0.1069,-4.1117,-4.0527,5.774
19:38:24:8690,0.1162,-4.4116,-3.9248,5.906
19:38:24:8740,0.1162,-4.4116,-3.9248,5.906
19:38:24:8790,0.1162,-4.4116,-3.9248,5.906
19:38:24:8840,0.1162,-4.4116,-3.9248,5.906
19:38:24:8890,-0.1511,-3.8027,-2.4549,4.529
19:38:24:8940,-0.1511,-3.8027,-2.4549,4.529
19:38:24:9030,-0.1511,-3.8027,-2.4549,4.529
19:38:24:9040,-0.1511,-3.8027,-2.4549,4.529
19:38:24:9090,-0.3220,-1.7263,-3.7886,4.176
19:38:24:9140,-0.3220,-1.7263,-3.7886,4.176
19:38:24:9190,-0.3220,-1.7263,-3.7886,4.176
19:38:24:9240,-0.3220,-1.7263,-3.7886,4.176
19:38:24:9280,0.1476,-2.3720,-2.4269,3.397
19:38:24:9330,0.1476,-2.3720,-2.4269,3.397
19:38:24:9390,0.1476,-2.3720,-2.4269,3.397
19:38:24:9430,0.1476,-2.3720,-2.4269,3.397
19:38:24:9490,0.9003,-4.7077,0.5201,4.821
19:38:24:9530,0.9003,-4.7077,0.5201,4.821
19:38:24:9580,0.9003,-4.7077,0.5201,4.821
19:38:24:9630,0.9003,-4.7077,0.5201,4.821
19:38:24:9680,0.5852,0.2291,-8.0460,8.071
19:38:24:9730,0.5852,0.2291,-8.0460,8.071
19:38:24:9780,0.5852,0.2291,-8.0460,8.071
19:38:24:9860,0.5852,0.2291,-8.0460,8.071
19:38:24:9880,-0.4885,-4.0641,4.5277,6.104
19:38:24:9930,-0.4885,-4.0641,4.5277,6.104
19:38:24:9980,-0.4885,-4.0641,4.5277,6.104
19:38:25:0020,-0.4885,-4.0641,4.5277,6.104
19:38:25:0070,1.2431,-0.5394,-1.2998,1.878
19:38:25:0120,1.2431,-0.5394,-1.2998,1.878
19:38:25:0170,1.2431,-0.5394,-1.2998,1.878
19:38:25:0220,1.2431,-0.5394,-1.2998,1.878
19:38:25:0270,0.7600,3.9981,-14.1895,14.762
19:38:25:0320,0.7600,3.9981,-14.1895,14.762
19:38:25:0370,0.7600,3.9981,-14.1895,14.762
19:38:25:0420,0.7600,3.9981,-14.1895,14.762
19:38:25:0480,-0.1830,1.6925,-5.8596,6.102
19:38:25:0520,-0.1830,1.6925,-5.8596,6.102
19:38:25:0580,-0.1830,1.6925,-5.8596,6.102
19:38:25:0620,-0.1830,1.6925,-5.8596,6.102
19:38:25:0670,-0.1447,0.9972,-1.4318,1.751
19:38:25:0720,-0.1447,0.9972,-1.4318,1.751
19:38:25:0770,-0.1447,0.9972,-1.4318,1.751
19:38:25:0859,-0.1447,0.9972,-1.4318,1.751
19:38:25:0869,-0.1447,0.9972,-1.4318,1.751
19:38:25:0910,0.7752,2.4432,-2.7497,3.759
19:38:25:0960,0.7752,2.4432,-2.7497,3.759
19:38:25:1019,0.7752,2.4432,-2.7497,3.759
19:38:25:1060,0.7752,2.4432,-2.7497,3.759
19:38:25:1110,0.3750,5.2184,-1.3097,5.393
19:38:25:1160,0.3750,5.2184,-1.3097,5.393
19:38:25:1210,0.3750,5.2184,-1.3097,5.393
19:38:25:1260,0.3750,5.2184,-1.3097,5.393
19:38:25:1310,0.4642,6.4132,-1.2080,6.543
19:38:25:1360,0.4642,6.4132,-1.2080,6.543
19:38:25:1409,0.4642,6.4132,-1.2080,6.543
19:38:25:1460,0.4642,6.4132,-1.2080,6.543
19:38:25:1510,0.4003,5.8599,2.2793,6.300
19:38:25:1550,0.4003,5.8599,2.2793,6.300
19:38:25:1610,0.4003,5.8599,2.2793,6.300
19:38:25:1650,0.4003,5.8599,2.2793,6.300
19:38:25:1700,-0.6521,4.1579,8.7206,9.683
19:38:25:1750,-0.6521,4.1579,8.7206,9.683
19:38:25:1870,-0.6521,4.1579,8.7206,9.683
19:38:25:1880,-0.6521,4.1579,8.7206,9.683
19:38:25:1900,-0.2366,5.1033,11.0361,12.161
19:38:25:1950,-0.2366,5.1033,11.0361,12.161
19:38:25:2000,-0.2366,5.1033,11.0361,12.161
19:38:25:2050,-0.2366,5.1033,11.0361,12.161
19:38:25:2100,0.0578,2.2919,17.2122,17.364
19:38:25:2150,0.0578,2.2919,17.2122,17.364
19:38:25:2200,0.0578,2.2919,17.2122,17.364
19:38:25:2250,0.0578,2.2919,17.2122,17.364
19:38:25:2310,1.7053,1.1569,8.8860,9.122
19:38:25:2340,1.7053,1.1569,8.8860,9.122
19:38:25:2390,1.7053,1.1569,8.8860,9.122
19:38:25:2440,1.7053,1.1569,8.8860,9.122
19:38:25:2490,-0.3243,1.6066,16.4485,16.530
19:38:25:2550,-0.3243,1.6066,16.4485,16.530
19:38:25:2590,-0.3243,1.6066,16.4485,16.530
19:38:25:2640,-0.3243,1.6066,16.4485,16.530
19:38:25:2690,0.9911,5.4570,11.5664,12.827
19:38:25:2740,0.9911,5.4570,11.5664,12.827
19:38:25:2790,0.9911,5.4570,11.5664,12.827
19:38:25:2870,0.9911,5.4570,11.5664,12.827
19:38:25:2890,-1.0600,2.4219,6.2818,6.815
19:38:25:2940,-1.0600,2.4219,6.2818,6.815
19:38:25:2990,-1.0600,2.4219,6.2818,6.815
19:38:25:3040,-1.0600,2.4219,6.2818,6.815
19:38:25:3090,-0.3316,1.9815,1.7894,2.690
19:38:25:3140,-0.3316,1.9815,1.7894,2.690
19:38:25:3190,-0.3316,1.9815,1.7894,2.690
19:38:25:3240,-0.3316,1.9815,1.7894,2.690
19:38:25:3290,1.1805,1.3867,10.4271,10.585
19:38:25:3330,1.1805,1.3867,10.4271,10.585
19:38:25:3380,1.1805,1.3867,10.4271,10.585
19:38:25:3430,1.1805,1.3867,10.4271,10.585
19:38:25:3479,1.4801,1.8667,2.1942,3.239
19:38:25:3530,1.4801,1.8667,2.1942,3.239
19:38:25:3580,1.4801,1.8667,2.1942,3.239
19:38:25:3650,1.4801,1.8667,2.1942,3.239
19:38:25:3680,1.8336,1.8325,-21.8030,21.957
19:38:25:3730,1.8336,1.8325,-21.8030,21.957
19:38:25:3780,1.8336,1.8325,-21.8030,21.957
19:38:25:3830,1.8336,1.8325,-21.8030,21.957
19:38:25:3880,-1.8827,-3.5253,-4.6416,6.125
19:38:25:3930,-1.8827,-3.5253,-4.6416,6.125
19:38:25:4100,-1.8827,-3.5253,-4.6416,6.125
19:38:25:4110,-1.8827,-3.5253,-4.6416,6.125
19:38:25:4110,-1.6389,-1.6451,-11.1048,11.345
19:38:25:4130,-1.6389,-1.6451,-11.1048,11.345
19:38:25:4200,-1.6389,-1.6451,-11.1048,11.345
19:38:25:4220,-1.6389,-1.6451,-11.1048,11.345
19:38:25:4280,0.3471,-0.5259,-12.1774,12.194
19:38:25:4320,0.3471,-0.5259,-12.1774,12.194
19:38:25:4370,0.3471,-0.5259,-12.1774,12.194
19:38:25:4420,0.3471,-0.5259,-12.1774,12.194
19:38:25:4480,-2.9528,-4.2268,9.1817,10.530
19:38:25:4520,-2.9528,-4.2268,9.1817,10.530
19:38:25:4570,-2.9528,-4.2268,9.1817,10.530
19:38:25:4630,-2.9528,-4.2268,9.1817,10.530
19:38:25:4670,-2.9528,-4.2268,9.1817,10.530
19:38:25:4720,-0.1692,2.2116,-4.1638,4.718
19:38:25:4770,-0.1692,2.2116,-4.1638,4.718
19:38:25:4940,-0.1692,2.2116,-4.1638,4.718
19:38:25:4950,-0.1692,2.2116,-4.1638,4.718
19:38:25:4950,0.8134,-1.3998,6.7455,6.937
19:38:25:5110,0.8134,-1.3998,6.7455,6.937
19:38:25:5110,0.8134,-1.3998,6.7455,6.937
19:38:25:5110,0.8134,-1.3998,6.7455,6.937
19:38:25:5110,1.0939,-0.8525,9.6068,9.706
19:38:25:5170,1.0939,-0.8525,9.6068,9.706
19:38:25:5210,1.0939,-0.8525,9.6068,9.706
19:38:25:5260,1.0939,-0.8525,9.6068,9.706
19:38:25:5310,-0.5786,2.7456,4.4998,5.303
19:38:25:5360,-0.5786,2.7456,4.4998,5.303
19:38:25:5410,-0.5786,2.7456,4.4998,5.303
19:38:25:5480,-0.5786,2.7456,4.4998,5.303
19:38:25:5510,1.5724,2.7164,-1.1364,3.338
19:38:25:5560,1.5724,2.7164,-1.1364,3.338
19:38:25:5610,1.5724,2.7164,-1.1364,3.338
19:38:25:5659,1.5724,2.7164,-1.1364,3.338
19:38:25:5709,-1.4518,1.8699,-3.6050,4.313
19:38:25:5760,-1.4518,1.8699,-3.6050,4.313
19:38:25:5940,-1.4518,1.8699,-3.6050,4.313
